Frame,Time,Temperature,Arduino_Line,Distance,CircleLeft_X,CircleLeft_Y,CircleLeft_Radius,CircleRight_X,CircleRight_Y,CircleRight_Radius
15109.0,2635765.0,634.1,13111.0,966.0,1478.5,666.5,172.6999969482422,511.5,663.5,170.60000610351562
15110.0,2635765.0,634.1,13111.0,964.01,1480.5,667.5,172.8000030517578,515.5,664.5,169.5
15111.0,2635765.0,634.1,13111.0,966.0,514.5,663.5,169.5,1480.5,664.5,170.60000610351562
15112.0,2635765.0,634.1,13111.0,966.01,1479.5,667.5,172.8000030517578,513.5,664.5,169.5
15113.0,2635765.0,634.1,13111.0,968.0,1478.5,666.5,172.8000030517578,509.5,666.5,169.5
15114.0,2635972.0,634.2,13112.0,970.0,512.5,664.5,169.5,1481.5,665.5,170.60000610351562
15115.0,2635972.0,634.2,13112.0,968.01,1479.5,667.5,172.8000030517578,512.5,664.5,170.60000610351562
15116.0,2635972.0,634.2,13112.0,970.0,512.5,664.5,170.60000610351562,1481.5,665.5,170.60000610351562
15117.0,2635972.0,634.2,13112.0,970.0,512.5,664.5,170.60000610351562,1481.5,665.5,170.60000610351562
15118.0,2635972.0,634.2,13112.0,968.01,1479.5,667.5,172.8000030517578,512.5,664.5,169.5
15119.0,2635972.0,634.2,13112.0,968.01,1479.5,667.5,172.8000030517578,512.5,664.5,169.5
15120.0,2635972.0,634.2,13112.0,966.0,1478.5,666.5,172.8000030517578,512.5,664.5,169.5
15121.0,2635972.0,634.2,13112.0,968.01,1479.5,667.5,172.8000030517578,512.5,664.5,169.5
15122.0,2635972.0,634.2,13112.0,966.0,1479.5,667.5,172.8000030517578,513.5,667.5,167.3000030517578
15123.0,2635972.0,634.2,13112.0,966.0,1479.5,667.5,172.8000030517578,513.5,667.5,167.3000030517578
15124.0,2635972.0,634.2,13112.0,966.0,512.5,664.5,169.5,1478.5,666.5,172.8000030517578
15125.0,2635972.0,634.2,13112.0,964.0,1478.5,666.5,172.8000030517578,513.5,664.5,169.5
15126.0,2635972.0,634.2,13112.0,962.01,1478.5,666.5,172.8000030517578,515.5,662.5,169.5
15127.0,2636174.0,634.2,13113.0,966.0,1478.5,666.5,172.8000030517578,512.5,664.5,169.3000030517578
15128.0,2636174.0,634.2,13113.0,968.0,512.5,664.5,169.5,1479.5,666.5,172.8000030517578
15129.0,2636174.0,634.2,13113.0,972.0,1479.5,666.5,172.8000030517578,507.5,664.5,167.1999969482422
15130.0,2636174.0,634.2,13113.0,964.0,513.5,664.5,169.5,1478.5,666.5,172.8000030517578
15131.0,2636174.0,634.2,13113.0,964.0,513.5,664.5,169.39999389648438,1478.5,666.5,172.6999969482422
15132.0,2636174.0,634.2,13113.0,964.0,513.5,664.5,170.60000610351562,1478.5,666.5,172.8000030517578
15133.0,2636174.0,634.2,13113.0,964.0,513.5,664.5,170.60000610351562,1478.5,666.5,172.8000030517578
15134.0,2636174.0,634.2,13113.0,966.0,1478.5,666.5,172.8000030517578,512.5,664.5,169.39999389648438
15135.0,2636174.0,634.2,13113.0,968.01,512.5,664.5,169.39999389648438,1479.5,667.5,172.8000030517578
15136.0,2636174.0,634.2,13113.0,968.01,512.5,664.5,169.5,1479.5,667.5,172.8000030517578
15137.0,2636174.0,634.2,13113.0,968.0,1479.5,667.5,172.8000030517578,512.5,668.5,166.1999969482422
15138.0,2636174.0,634.2,13113.0,968.01,1479.5,667.5,172.8000030517578,512.5,664.5,169.5
15139.0,2636376.0,634.2,13114.0,966.0,1478.5,666.5,172.8000030517578,512.5,668.5,166.1999969482422
15140.0,2636376.0,634.2,13114.0,968.0,513.5,664.5,169.5,1482.5,666.5,170.60000610351562
15141.0,2636376.0,634.2,13114.0,964.0,1478.5,666.5,172.8000030517578,513.5,664.5,169.5
15142.0,2636376.0,634.2,13114.0,964.0,1478.5,666.5,172.8000030517578,513.5,664.5,169.3000030517578
15143.0,2636376.0,634.2,13114.0,964.0,1478.5,666.5,172.6999969482422,513.5,664.5,169.3000030517578
15144.0,2636376.0,634.2,13114.0,966.01,513.5,664.5,169.5,1480.5,667.5,171.6999969482422
15145.0,2636376.0,634.2,13114.0,962.0,1478.5,666.5,172.8000030517578,515.5,664.5,169.5
15146.0,2636376.0,634.2,13114.0,966.0,512.5,664.5,169.5,1478.5,666.5,172.6999969482422
15147.0,2636376.0,634.2,13114.0,966.01,513.5,663.5,170.60000610351562,1480.5,667.5,171.6999969482422
15148.0,2636376.0,634.2,13114.0,964.0,513.5,664.5,169.5,1478.5,666.5,172.6999969482422
15149.0,2636376.0,634.2,13114.0,964.0,513.5,664.5,169.5,1478.5,666.5,172.6999969482422
15150.0,2636376.0,634.2,13114.0,962.02,1478.5,670.5,168.39999389648438,515.5,663.5,170.60000610351562
15151.0,2636577.0,634.3,13115.0,964.0,513.5,664.5,169.5,1478.5,666.5,172.6999969482422
15152.0,2636577.0,634.3,13115.0,960.0,513.5,664.5,169.5,1473.5,664.5,170.60000610351562
15153.0,2636577.0,634.3,13115.0,962.0,513.5,664.5,169.5,1476.5,666.5,172.8000030517578
15154.0,2636577.0,634.3,13115.0,966.01,1479.5,667.5,172.8000030517578,513.5,663.5,170.60000610351562
15155.0,2636577.0,634.3,13115.0,966.0,1478.5,666.5,172.8000030517578,512.5,663.5,170.60000610351562
15156.0,2636577.0,634.3,13115.0,966.0,1478.5,666.5,172.8000030517578,512.5,664.5,169.5
15157.0,2636577.0,634.3,13115.0,966.0,1478.5,666.5,172.8000030517578,512.5,664.5,169.5
15158.0,2636577.0,634.3,13115.0,966.01,513.5,664.5,169.5,1479.5,667.5,172.8000030517578
15159.0,2636577.0,634.3,13115.0,968.01,513.5,664.5,169.3000030517578,1481.5,667.5,171.6999969482422
15160.0,2636577.0,634.3,13115.0,966.01,1478.5,667.5,172.8000030517578,512.5,664.5,169.5
15161.0,2636577.0,634.3,13115.0,966.01,516.5,661.5,169.5,1482.5,666.5,170.60000610351562
15162.0,2636577.0,634.3,13115.0,964.0,1478.5,666.5,172.8000030517578,514.5,664.5,170.60000610351562
15163.0,2636779.0,634.3,13116.0,964.0,1478.5,666.5,172.8000030517578,513.5,664.5,169.5
15164.0,2636779.0,634.3,13116.0,966.0,1478.5,666.5,172.8000030517578,512.5,664.5,169.39999389648438
15165.0,2636779.0,634.3,13116.0,964.0,513.5,664.5,169.5,1478.5,666.5,172.8000030517578
15166.0,2636779.0,634.3,13116.0,964.0,1478.5,666.5,172.8000030517578,513.5,663.5,170.60000610351562
15167.0,2636779.0,634.3,13116.0,964.0,1478.5,666.5,172.8000030517578,513.5,663.5,170.60000610351562
15168.0,2636779.0,634.3,13116.0,968.03,1481.5,671.5,168.39999389648438,513.5,663.5,170.60000610351562
15169.0,2636779.0,634.3,13116.0,966.03,513.5,664.5,169.5,1479.5,671.5,168.39999389648438
15170.0,2636779.0,634.3,13116.0,966.03,513.5,664.5,169.5,1479.5,671.5,168.39999389648438
15171.0,2636779.0,634.3,13116.0,964.0,513.5,667.5,167.1999969482422,1477.5,670.5,168.39999389648438
15172.0,2636779.0,634.3,13116.0,968.0,513.5,664.5,169.5,1481.5,664.5,170.60000610351562
15173.0,2636779.0,634.3,13116.0,970.01,512.5,668.5,166.1999969482422,1481.5,664.5,170.60000610351562
15174.0,2636779.0,634.3,13116.0,964.01,513.5,664.5,170.60000610351562,1477.5,667.5,172.8000030517578
15175.0,2636993.0,634.3,13117.0,966.0,1478.5,666.5,172.8000030517578,512.5,664.5,169.39999389648438
15176.0,2636993.0,634.3,13117.0,964.01,1479.5,667.5,172.8000030517578,516.5,663.5,170.60000610351562
15177.0,2636993.0,634.3,13117.0,966.0,1479.5,667.5,172.8000030517578,513.5,667.5,167.3000030517578
15178.0,2636993.0,634.3,13117.0,970.0,1478.5,666.5,172.8000030517578,508.5,665.5,167.3000030517578
15179.0,2636993.0,634.3,13117.0,962.03,515.5,664.5,169.5,1478.5,672.5,169.5
15180.0,2636993.0,634.3,13117.0,968.01,512.5,667.5,167.3000030517578,1480.5,664.5,170.60000610351562
15181.0,2636993.0,634.3,13117.0,964.0,513.5,664.5,169.5,1478.5,666.5,172.6999969482422
15182.0,2636993.0,634.3,13117.0,962.0,517.5,662.5,169.5,1480.5,664.5,170.60000610351562
15183.0,2636993.0,634.3,13117.0,966.0,1480.5,664.5,170.60000610351562,513.5,664.5,170.39999389648438
15184.0,2636993.0,634.3,13117.0,964.0,1478.5,666.5,172.8000030517578,513.5,664.5,169.5
15185.0,2636993.0,634.3,13117.0,970.0,507.5,664.5,167.10000610351562,1478.5,664.5,170.60000610351562
15186.0,2636993.0,634.3,13117.0,970.0,1478.5,666.5,172.8000030517578,507.5,663.5,166.1999969482422
15187.0,2636993.0,634.3,13117.0,968.01,1479.5,667.5,172.8000030517578,512.5,664.5,169.5
15188.0,2637195.0,634.4,13118.0,966.01,1479.5,667.5,172.8000030517578,513.5,664.5,169.5
15189.0,2637195.0,634.4,13118.0,966.01,1479.5,667.5,172.8000030517578,513.5,664.5,169.5
15190.0,2637195.0,634.4,13118.0,968.01,512.5,664.5,169.5,1479.5,667.5,172.8000030517578
15191.0,2637195.0,634.4,13118.0,968.0,512.5,664.5,169.5,1480.5,664.5,170.60000610351562
15192.0,2637195.0,634.4,13118.0,966.0,1478.5,666.5,172.8000030517578,512.5,664.5,169.5
15193.0,2637195.0,634.4,13118.0,966.0,1478.5,666.5,172.8000030517578,512.5,664.5,169.5
15194.0,2637195.0,634.4,13118.0,966.0,1478.5,666.5,172.8000030517578,512.5,664.5,169.5
15195.0,2637195.0,634.4,13118.0,968.0,513.5,663.5,170.60000610351562,1481.5,666.5,170.60000610351562
15196.0,2637195.0,634.4,13118.0,964.0,1478.5,666.5,172.8000030517578,514.5,664.5,169.39999389648438
15197.0,2637195.0,634.4,13118.0,962.01,1478.5,666.5,172.8000030517578,516.5,662.5,168.39999389648438
15198.0,2637195.0,634.4,13118.0,966.0,1478.5,666.5,172.8000030517578,512.5,664.5,169.5
15199.0,2637195.0,634.4,13118.0,966.0,1478.5,666.5,172.8000030517578,511.5,663.5,171.6999969482422
15200.0,2637396.0,634.4,13119.0,964.0,1478.5,666.5,172.8000030517578,513.5,664.5,169.5
15201.0,2637396.0,634.4,13119.0,966.0,1478.5,666.5,172.8000030517578,512.5,664.5,169.5
15202.0,2637396.0,634.4,13119.0,960.01,1473.5,664.5,170.60000610351562,513.5,668.5,166.1999969482422
15203.0,2637396.0,634.4,13119.0,958.0,1473.5,664.5,170.60000610351562,515.5,664.5,169.5
15204.0,2637396.0,634.4,13119.0,966.0,514.5,663.5,168.39999389648438,1480.5,664.5,170.60000610351562
15205.0,2637396.0,634.4,13119.0,966.0,1480.5,664.5,170.60000610351562,514.5,663.5,168.39999389648438
15206.0,2637396.0,634.4,13119.0,966.01,1478.5,667.5,172.8000030517578,512.5,664.5,169.5
15207.0,2637396.0,634.4,13119.0,964.01,1478.5,667.5,172.8000030517578,513.5,664.5,169.5
15208.0,2637396.0,634.4,13119.0,972.0,1480.5,664.5,170.60000610351562,507.5,664.5,167.10000610351562
15209.0,2637396.0,634.4,13119.0,966.0,1480.5,664.5,170.60000610351562,514.5,661.5,169.5
15210.0,2637396.0,634.4,13119.0,968.0,513.5,667.5,167.3000030517578,1481.5,665.5,170.60000610351562
15211.0,2637396.0,634.4,13119.0,964.0,1478.5,666.5,172.8000030517578,513.5,664.5,170.60000610351562
15212.0,2637599.0,634.5,13120.0,966.0,514.5,663.5,168.39999389648438,1480.5,664.5,170.60000610351562
15213.0,2637599.0,634.5,13120.0,962.01,1478.5,666.5,172.8000030517578,515.5,662.5,168.39999389648438
15214.0,2637599.0,634.5,13120.0,964.02,1479.5,667.5,172.8000030517578,516.5,662.5,168.39999389648438
15215.0,2637599.0,634.5,13120.0,966.0,1478.5,666.5,172.8000030517578,512.5,664.5,169.39999389648438
15216.0,2637599.0,634.5,13120.0,962.02,1478.5,667.5,172.8000030517578,515.5,662.5,168.39999389648438
15217.0,2637599.0,634.5,13120.0,966.01,512.5,664.5,169.39999389648438,1478.5,667.5,172.8000030517578
15218.0,2637599.0,634.5,13120.0,966.01,1479.5,667.5,172.8000030517578,514.5,664.5,169.39999389648438
15219.0,2637599.0,634.5,13120.0,964.01,514.5,663.5,168.39999389648438,1478.5,667.5,171.6999969482422
15220.0,2637599.0,634.5,13120.0,966.0,1478.5,666.5,172.8000030517578,512.5,664.5,170.60000610351562
15221.0,2637599.0,634.5,13120.0,966.0,1478.5,666.5,172.8000030517578,512.5,664.5,169.5
15222.0,2637599.0,634.5,13120.0,968.01,512.5,664.5,169.5,1480.5,667.5,171.6999969482422
15223.0,2637599.0,634.5,13120.0,970.0,1478.5,666.5,172.8000030517578,507.5,664.5,167.10000610351562
15224.0,2637801.0,634.5,13121.0,964.0,1478.5,666.5,172.8000030517578,513.5,664.5,170.60000610351562
15225.0,2637801.0,634.5,13121.0,966.0,1478.5,666.5,172.8000030517578,512.5,664.5,169.5
15226.0,2637801.0,634.5,13121.0,966.01,1478.5,667.5,172.8000030517578,512.5,664.5,169.3000030517578
15227.0,2637801.0,634.5,13121.0,966.0,1478.5,667.5,172.8000030517578,512.5,667.5,167.3000030517578
15228.0,2637801.0,634.5,13121.0,966.01,1478.5,667.5,172.8000030517578,512.5,664.5,169.5
15229.0,2637801.0,634.5,13121.0,972.01,1478.5,667.5,172.8000030517578,506.5,664.5,167.3000030517578
15230.0,2637801.0,634.5,13121.0,970.01,1478.5,667.5,172.8000030517578,507.5,663.5,166.1999969482422
15231.0,2637801.0,634.5,13121.0,964.0,514.5,663.5,168.39999389648438,1478.5,666.5,172.8000030517578
15232.0,2637801.0,634.5,13121.0,972.01,1479.5,667.5,172.8000030517578,507.5,664.5,167.10000610351562
15233.0,2637801.0,634.5,13121.0,970.0,1478.5,666.5,172.8000030517578,507.5,664.5,167.10000610351562
15234.0,2637801.0,634.5,13121.0,972.01,1479.5,667.5,172.8000030517578,507.5,664.5,167.3000030517578
15235.0,2637801.0,634.5,13121.0,966.0,1479.5,667.5,172.8000030517578,513.5,668.5,166.1999969482422
15236.0,2638003.0,634.5,13122.0,966.0,1479.5,667.5,172.8000030517578,513.5,668.5,166.1999969482422
15237.0,2638003.0,634.5,13122.0,964.0,1478.5,666.5,172.8000030517578,513.5,668.5,166.1999969482422
15238.0,2638003.0,634.5,13122.0,960.0,512.5,664.5,170.60000610351562,1472.5,664.5,170.60000610351562
15239.0,2638003.0,634.5,13122.0,966.0,1478.5,666.5,172.8000030517578,512.5,664.5,169.5
15240.0,2638003.0,634.5,13122.0,966.01,513.5,667.5,167.3000030517578,1480.5,664.5,170.60000610351562
15241.0,2638003.0,634.5,13122.0,970.0,1478.5,666.5,172.8000030517578,507.5,663.5,166.1999969482422
15242.0,2638003.0,634.5,13122.0,966.0,1478.5,666.5,172.8000030517578,512.5,664.5,169.5
15243.0,2638003.0,634.5,13122.0,964.0,1478.5,666.5,172.8000030517578,513.5,664.5,169.5
15244.0,2638003.0,634.5,13122.0,972.0,1478.5,666.5,172.8000030517578,506.5,664.5,167.3000030517578
15245.0,2638003.0,634.5,13122.0,962.0,1478.5,666.5,172.8000030517578,516.5,663.5,170.60000610351562
15246.0,2638003.0,634.5,13122.0,964.01,1479.5,667.5,172.8000030517578,516.5,663.5,170.60000610351562
15247.0,2638003.0,634.5,13122.0,966.01,1482.5,667.5,170.60000610351562,516.5,663.5,170.60000610351562
15248.0,2638204.0,634.5,13123.0,968.01,513.5,664.5,169.5,1481.5,667.5,171.6999969482422
15249.0,2638204.0,634.5,13123.0,966.01,516.5,663.5,170.60000610351562,1481.5,667.5,171.6999969482422
15250.0,2638204.0,634.5,13123.0,974.0,507.5,664.5,167.3000030517578,1482.5,666.5,170.60000610351562
15251.0,2638204.0,634.5,13123.0,964.0,1479.5,666.5,172.8000030517578,515.5,663.5,169.5
15252.0,2638204.0,634.5,13123.0,966.0,1478.5,666.5,172.8000030517578,512.5,664.5,170.39999389648438
15253.0,2638204.0,634.5,13123.0,968.01,512.5,664.5,169.5,1479.5,667.5,172.8000030517578
15254.0,2638204.0,634.5,13123.0,962.0,1478.5,666.5,172.8000030517578,515.5,663.5,169.5
15255.0,2638204.0,634.5,13123.0,962.0,1478.5,666.5,172.8000030517578,515.5,663.5,169.5
15256.0,2638204.0,634.5,13123.0,970.0,512.5,668.5,166.1999969482422,1481.5,665.5,170.60000610351562
15257.0,2638204.0,634.5,13123.0,966.01,1478.5,667.5,172.8000030517578,512.5,664.5,170.60000610351562
15258.0,2638204.0,634.5,13123.0,972.01,1479.5,667.5,172.8000030517578,507.5,664.5,167.1999969482422
15259.0,2638204.0,634.5,13123.0,964.01,1479.5,667.5,172.8000030517578,516.5,663.5,170.60000610351562
15260.0,2638204.0,634.5,13123.0,964.0,1478.5,666.5,172.8000030517578,513.5,664.5,170.39999389648438
15261.0,2638406.0,634.6,13124.0,964.0,1478.5,666.5,172.8000030517578,513.5,664.5,170.39999389648438
15262.0,2638406.0,634.6,13124.0,964.0,1478.5,666.5,172.8000030517578,513.5,663.5,170.60000610351562
15263.0,2638406.0,634.6,13124.0,964.0,513.5,664.5,169.5,1478.5,666.5,172.8000030517578
15264.0,2638406.0,634.6,13124.0,972.01,1479.5,667.5,172.8000030517578,507.5,664.5,167.10000610351562
15265.0,2638406.0,634.6,13124.0,972.01,1479.5,667.5,172.8000030517578,507.5,664.5,167.3000030517578
15266.0,2638406.0,634.6,13124.0,966.0,512.5,667.5,166.1999969482422,1478.5,667.5,172.8000030517578
15267.0,2638406.0,634.6,13124.0,962.01,515.5,664.5,169.5,1478.5,667.5,172.8000030517578
15268.0,2638406.0,634.6,13124.0,966.0,1478.5,666.5,172.8000030517578,512.5,667.5,166.1999969482422
15269.0,2638406.0,634.6,13124.0,966.0,1478.5,666.5,172.8000030517578,512.5,667.5,166.1999969482422
15270.0,2638406.0,634.6,13124.0,966.01,1479.5,667.5,172.8000030517578,513.5,664.5,169.39999389648438
15271.0,2638406.0,634.6,13124.0,964.0,513.5,667.5,167.3000030517578,1478.5,666.5,172.8000030517578
15272.0,2638406.0,634.6,13124.0,964.0,1478.5,666.5,172.8000030517578,513.5,664.5,169.39999389648438
15273.0,2638611.0,634.6,13125.0,964.0,1478.5,666.5,172.8000030517578,513.5,664.5,169.39999389648438
15274.0,2638611.0,634.6,13125.0,966.01,1478.5,667.5,172.8000030517578,512.5,663.5,170.60000610351562
15275.0,2638611.0,634.6,13125.0,968.03,512.5,664.5,169.5,1479.5,671.5,168.39999389648438
15276.0,2638611.0,634.6,13125.0,966.0,1478.5,666.5,172.8000030517578,512.5,664.5,169.5
15277.0,2638611.0,634.6,13125.0,970.0,512.5,664.5,169.5,1481.5,666.5,170.60000610351562
15278.0,2638611.0,634.6,13125.0,964.0,515.5,663.5,170.60000610351562,1479.5,664.5,170.60000610351562
15279.0,2638611.0,634.6,13125.0,962.01,1478.5,667.5,172.8000030517578,515.5,663.5,170.60000610351562
15280.0,2638611.0,634.6,13125.0,962.01,1478.5,667.5,172.8000030517578,515.5,663.5,170.60000610351562
15281.0,2638611.0,634.6,13125.0,962.0,1478.5,666.5,172.8000030517578,515.5,663.5,170.60000610351562
15282.0,2638611.0,634.6,13125.0,966.01,514.5,662.5,168.39999389648438,1479.5,666.5,172.8000030517578
15283.0,2638611.0,634.6,13125.0,968.0,512.5,664.5,169.5,1479.5,666.5,172.8000030517578
15284.0,2638611.0,634.6,13125.0,964.0,515.5,664.5,169.5,1479.5,666.5,171.6999969482422
15285.0,2638814.0,634.7,13126.0,966.01,1478.5,667.5,172.8000030517578,512.5,664.5,169.5
15286.0,2638814.0,634.7,13126.0,966.01,514.5,663.5,170.60000610351562,1480.5,667.5,171.6999969482422
15287.0,2638814.0,634.7,13126.0,970.0,512.5,664.5,170.60000610351562,1481.5,665.5,170.60000610351562
15288.0,2638814.0,634.7,13126.0,970.01,512.5,664.5,170.60000610351562,1481.5,667.5,171.6999969482422
15289.0,2638814.0,634.7,13126.0,970.01,512.5,664.5,170.60000610351562,1481.5,667.5,171.6999969482422
15290.0,2638814.0,634.7,13126.0,968.01,512.5,664.5,170.60000610351562,1480.5,667.5,171.6999969482422
15291.0,2638814.0,634.7,13126.0,968.0,1479.5,666.5,172.8000030517578,512.5,664.5,170.60000610351562
15292.0,2638814.0,634.7,13126.0,970.0,512.5,664.5,169.5,1481.5,665.5,170.60000610351562
15293.0,2638814.0,634.7,13126.0,962.02,1479.5,667.5,172.8000030517578,518.5,662.5,169.5
15294.0,2638814.0,634.7,13126.0,970.0,512.5,664.5,169.5,1481.5,665.5,170.60000610351562
15295.0,2638814.0,634.7,13126.0,968.01,1480.5,664.5,169.5,512.5,667.5,167.3000030517578
15296.0,2638814.0,634.7,13126.0,966.0,513.5,667.5,167.3000030517578,1480.5,667.5,171.6999969482422
15297.0,2639015.0,634.7,13127.0,966.0,513.5,667.5,167.3000030517578,1480.5,667.5,171.6999969482422
15298.0,2639015.0,634.7,13127.0,974.0,1481.5,666.5,170.60000610351562,507.5,665.5,167.3000030517578
15299.0,2639015.0,634.7,13127.0,968.01,512.5,664.5,170.60000610351562,1480.5,667.5,171.6999969482422
15300.0,2639015.0,634.7,13127.0,962.0,513.5,667.5,167.3000030517578,1476.5,666.5,172.8000030517578
15301.0,2639015.0,634.7,13127.0,968.01,1480.5,667.5,171.6999969482422,512.5,664.5,169.39999389648438
15302.0,2639015.0,634.7,13127.0,966.01,1479.5,667.5,172.8000030517578,513.5,663.5,170.60000610351562
15303.0,2639015.0,634.7,13127.0,968.01,1479.5,667.5,172.8000030517578,512.5,664.5,169.39999389648438
15304.0,2639015.0,634.7,13127.0,964.01,1478.5,666.5,172.8000030517578,514.5,662.5,168.39999389648438
15305.0,2639015.0,634.7,13127.0,964.01,1478.5,666.5,172.8000030517578,514.5,662.5,168.39999389648438
15306.0,2639015.0,634.7,13127.0,966.0,1478.5,666.5,172.8000030517578,512.5,664.5,170.39999389648438
15307.0,2639015.0,634.7,13127.0,966.0,1478.5,666.5,172.8000030517578,512.5,664.5,170.60000610351562
15308.0,2639015.0,634.7,13127.0,972.01,1479.5,667.5,172.8000030517578,507.5,664.5,167.1999969482422
15309.0,2639217.0,634.7,13128.0,970.0,1478.5,666.5,172.8000030517578,507.5,664.5,167.10000610351562
15310.0,2639217.0,634.7,13128.0,966.01,1479.5,667.5,172.8000030517578,514.5,664.5,169.3000030517578
15311.0,2639217.0,634.7,13128.0,966.01,1478.5,667.5,172.8000030517578,512.5,664.5,169.3000030517578
15312.0,2639217.0,634.7,13128.0,970.0,1478.5,667.5,172.8000030517578,508.5,666.5,168.39999389648438
15313.0,2639217.0,634.7,13128.0,962.01,1478.5,667.5,172.8000030517578,515.5,664.5,169.5
15314.0,2639217.0,634.7,13128.0,960.02,1478.5,667.5,172.8000030517578,518.5,662.5,169.5
15315.0,2639217.0,634.7,13128.0,960.02,1478.5,667.5,172.8000030517578,518.5,662.5,169.5
15316.0,2639217.0,634.7,13128.0,964.01,1478.5,667.5,172.8000030517578,513.5,664.5,169.5
15317.0,2639217.0,634.7,13128.0,964.01,1478.5,667.5,172.8000030517578,513.5,664.5,169.3000030517578
15318.0,2639217.0,634.7,13128.0,966.01,1478.5,667.5,172.8000030517578,512.5,664.5,169.39999389648438
15319.0,2639217.0,634.7,13128.0,962.01,1478.5,667.5,172.8000030517578,515.5,664.5,169.5
15320.0,2639217.0,634.7,13128.0,972.01,507.5,664.5,167.3000030517578,1480.5,667.5,171.6999969482422
15321.0,2639420.0,634.7,13129.0,972.01,507.5,664.5,167.3000030517578,1480.5,667.5,171.6999969482422
15322.0,2639420.0,634.7,13129.0,966.0,1478.5,667.5,172.8000030517578,512.5,668.5,166.1999969482422
15323.0,2639420.0,634.7,13129.0,966.0,1478.5,667.5,172.8000030517578,512.5,668.5,166.1999969482422
15324.0,2639420.0,634.7,13129.0,970.0,1478.5,666.5,172.8000030517578,507.5,664.5,167.1999969482422
15325.0,2639420.0,634.7,13129.0,968.01,1479.5,667.5,172.8000030517578,512.5,663.5,170.60000610351562
15326.0,2639420.0,634.7,13129.0,962.0,1478.5,666.5,172.8000030517578,515.5,664.5,169.5
15327.0,2639420.0,634.7,13129.0,962.0,1478.5,666.5,172.8000030517578,515.5,663.5,168.39999389648438
15328.0,2639420.0,634.7,13129.0,964.01,515.5,664.5,169.5,1480.5,667.5,171.6999969482422
15329.0,2639420.0,634.7,13129.0,964.0,1479.5,666.5,172.8000030517578,515.5,664.5,169.5
15330.0,2639420.0,634.7,13129.0,968.01,1479.5,667.5,172.8000030517578,512.5,664.5,169.5
15331.0,2639420.0,634.7,13129.0,966.01,1478.5,667.5,172.8000030517578,512.5,664.5,169.5
15332.0,2639420.0,634.7,13129.0,962.02,1478.5,667.5,172.8000030517578,515.5,662.5,168.39999389648438
15333.0,2639420.0,634.7,13129.0,962.02,1478.5,667.5,172.8000030517578,515.5,662.5,168.39999389648438
15334.0,2639622.0,634.8,13130.0,968.0,513.5,667.5,167.3000030517578,1481.5,665.5,169.5
15335.0,2639622.0,634.8,13130.0,972.0,1478.5,666.5,172.8000030517578,506.5,664.5,167.3000030517578
15336.0,2639622.0,634.8,13130.0,966.01,1478.5,667.5,172.8000030517578,512.5,664.5,170.60000610351562
15337.0,2639622.0,634.8,13130.0,970.01,1478.5,667.5,172.8000030517578,507.5,664.5,167.3000030517578
15338.0,2639622.0,634.8,13130.0,964.0,1480.5,664.5,169.5,515.5,663.5,168.39999389648438
15339.0,2639622.0,634.8,13130.0,964.0,1478.5,666.5,172.6999969482422,513.5,663.5,170.60000610351562
15340.0,2639622.0,634.8,13130.0,962.0,1480.5,664.5,170.60000610351562,518.5,662.5,169.5
15341.0,2639622.0,634.8,13130.0,966.01,1479.5,667.5,172.8000030517578,513.5,663.5,170.60000610351562
15342.0,2639622.0,634.8,13130.0,966.0,1479.5,667.5,172.8000030517578,513.5,665.5,169.5
15343.0,2639622.0,634.8,13130.0,968.0,513.5,665.5,169.5,1481.5,666.5,170.60000610351562
15344.0,2639622.0,634.8,13130.0,972.0,1478.5,666.5,172.8000030517578,506.5,664.5,166.1999969482422
15345.0,2639622.0,634.8,13130.0,964.0,514.5,664.5,169.5,1478.5,666.5,172.6999969482422
15346.0,2639823.0,634.8,13131.0,964.0,1478.5,666.5,172.8000030517578,513.5,664.5,170.5
15347.0,2639823.0,634.8,13131.0,964.0,1478.5,666.5,172.8000030517578,513.5,664.5,170.5
15348.0,2639823.0,634.8,13131.0,964.0,515.5,664.5,169.5,1480.5,664.5,169.5
15349.0,2639823.0,634.8,13131.0,964.01,515.5,664.5,169.5,1479.5,667.5,172.8000030517578
15350.0,2639823.0,634.8,13131.0,964.0,512.5,667.5,166.1999969482422,1476.5,666.5,172.8000030517578
15351.0,2639823.0,634.8,13131.0,968.0,512.5,668.5,166.1999969482422,1479.5,666.5,171.6999969482422
15352.0,2639823.0,634.8,13131.0,964.0,515.5,663.5,168.39999389648438,1480.5,664.5,169.5
15353.0,2639823.0,634.8,13131.0,962.0,1478.5,666.5,172.8000030517578,515.5,663.5,168.39999389648438
15354.0,2639823.0,634.8,13131.0,964.0,1478.5,666.5,172.8000030517578,514.5,664.5,169.5
15355.0,2639823.0,634.8,13131.0,962.0,1478.5,666.5,172.8000030517578,515.5,664.5,169.5
15356.0,2639823.0,634.8,13131.0,968.0,512.5,664.5,169.39999389648438,1480.5,664.5,170.60000610351562
15357.0,2639823.0,634.8,13131.0,968.0,512.5,664.5,169.5,1480.5,664.5,170.60000610351562
15358.0,2640027.0,634.8,13132.0,968.01,514.5,662.5,168.1999969482422,1481.5,666.5,170.60000610351562
15359.0,2640027.0,634.8,13132.0,968.01,514.5,662.5,168.1999969482422,1481.5,666.5,170.60000610351562
