READ_NUMBER	READ_TIMER	READ_INTERVAL	READ_EXT_TEMP	READ_INT_TEMP	READ_CURRENT	READ_VOLTAGE	READ_HEAT	READ_POWER	READ_ON
372	74914	208	30.0	238.1	0.000675	10.313677	1.07	0.0070	1
373	75107	193	30.0	238.1	0.001013	9.770154	1.07	0.0099	1
374	75298	191	30.0	238.1	0.000625	9.249358	1.07	0.0058	1
375	75493	195	30.0	238.1	0.000963	8.755075	1.07	0.0084	1
376	75684	191	30.0	238.1	0.000638	8.302453	1.07	0.0053	1
377	75877	193	30.0	238.1	0.000925	7.872559	1.07	0.0073	1
378	76092	215	30.0	238.1	0.000888	7.406682	1.07	0.0066	1
379	76283	191	30.0	238.1	0.000638	7.016558	1.07	0.0045	1
380	76475	192	30.0	238.1	0.000913	6.660521	-0.20	0.0061	1
381	76666	191	30.0	238.1	0.000650	6.310168	-0.20	0.0041	1
382	76860	194	30.0	238.1	0.000925	5.982539	-0.20	0.0055	1
383	77052	192	30.0	238.1	0.000650	5.666273	-0.20	0.0037	1
384	77248	196	30.0	238.1	0.000563	5.365157	-0.20	0.0030	1
385	77441	193	30.0	238.1	0.000950	5.088661	-0.20	0.0048	1
386	77634	193	30.0	238.1	0.000625	4.823528	-0.20	0.0030	1
387	77827	193	30.0	238.1	0.000925	4.569758	-0.20	0.0042	1
388	78019	192	30.0	238.1	0.000613	4.333032	-0.20	0.0027	1
389	78212	193	30.0	238.1	0.000913	4.103881	-0.20	0.0037	1
390	78404	192	30.0	238.1	0.000713	3.893669	-1.23	0.0028	1
391	78598	194	30.0	238.1	0.000600	3.691031	-1.23	0.0022	1
392	78793	195	30.0	238.1	0.000875	3.497863	-1.23	0.0031	1
393	78986	193	30.0	238.1	0.000575	3.314164	-1.23	0.0019	1
394	79178	192	30.0	238.1	0.000850	3.138040	-1.23	0.0027	1
395	79371	193	30.0	238.1	0.000713	2.978960	-1.23	0.0021	1
396	79564	193	30.0	238.1	0.000650	2.819880	-1.23	0.0018	1
397	79757	193	30.0	238.1	0.000900	2.681632	-1.23	0.0024	1
398	79949	192	30.0	238.1	0.000575	2.535809	-1.23	0.0015	1
399	80142	193	30.0	238.1	0.000863	2.414605	-1.23	0.0021	1
400	80337	195	29.9	238.1	0.000725	2.280145	-0.19	0.0017	1
401	80531	194	30.0	238.1	0.000600	2.164622	-0.19	0.0013	1
402	80723	192	30.0	238.1	0.000900	2.049100	-0.19	0.0018	1
403	80916	193	30.0	238.1	0.000588	1.946834	-0.19	0.0011	1
404	81108	192	30.0	238.1	0.000888	1.846462	-0.19	0.0016	1
405	81302	194	30.0	238.0	0.000600	1.747985	-0.19	0.0010	1
406	81495	193	30.0	238.0	0.000850	1.655188	-0.19	0.0014	1
407	81687	192	30.0	238.0	0.000613	1.571861	-0.19	0.0010	1
408	81880	193	30.0	238.0	0.000713	1.486639	-0.19	0.0011	1
409	82080	200	30.0	238.1	0.000588	1.412781	-0.19	0.0008	1
410	82273	193	30.0	238.1	0.000875	1.337028	1.17	0.0012	1
411	82466	193	30.0	238.0	0.000563	1.263170	1.17	0.0007	1
412	82658	192	30.0	238.1	0.000863	1.200674	1.17	0.0010	1
413	82849	191	30.0	238.0	0.000600	1.136285	1.17	0.0007	1
414	83041	192	30.0	238.0	0.000875	1.079470	1.17	0.0009	1
415	83232	191	30.0	238.0	0.000550	1.024550	1.17	0.0006	1
416	83424	192	30.0	238.0	0.000875	0.958267	1.17	0.0008	1
417	83618	194	30.0	238.0	0.000575	0.918497	1.17	0.0005	1
418	83833	215	30.0	238.0	0.000588	0.863576	1.17	0.0005	1
419	84025	192	30.0	238.0	0.000888	0.820019	1.17	0.0007	1
420	84217	192	30.0	238.0	0.000525	0.782143	-3.65	0.0004	1
421	84409	192	30.0	238.0	0.000850	0.732904	-3.65	0.0006	1
422	84601	192	30.0	238.0	0.000563	0.700709	-3.65	0.0004	1
423	84794	193	30.0	238.0	0.000875	0.662833	-3.65	0.0006	1
424	84986	192	30.0	238.0	0.000713	0.621169	-3.65	0.0004	1
425	85180	194	30.0	238.0	0.000638	0.596550	-3.65	0.0004	1
426	85376	196	30.0	238.1	0.000875	0.556779	-3.65	0.0005	1
427	85568	192	30.0	238.0	0.000563	0.530266	-3.65	0.0003	1
428	85761	193	30.0	238.0	0.000838	0.496178	-3.65	0.0004	1
429	85953	192	30.0	238.0	0.000700	0.469664	-3.65	0.0003	1
430	86147	194	30.0	238.0	0.000600	0.452620	0.92	0.0003	1
431	86339	192	30.0	238.0	0.000888	0.420425	0.92	0.0004	1
432	86531	192	30.0	238.0	0.000575	0.401487	0.92	0.0002	1
433	86722	191	30.0	238.0	0.000850	0.382549	0.92	0.0003	1
434	86917	195	30.0	238.0	0.000563	0.354142	0.92	0.0002	1
435	87108	191	30.0	238.1	0.000875	0.342779	0.92	0.0003	1
436	87300	192	30.0	238.0	0.000563	0.312478	0.92	0.0002	1
437	87492	192	30.0	238.0	0.000838	0.306797	0.92	0.0003	1
438	87684	192	30.0	238.0	0.000563	0.284071	0.92	0.0002	1
439	87875	191	30.0	238.0	0.000900	0.270815	0.92	0.0002	1
440	88067	192	30.0	238.1	0.000438	0.257558	1.54	0.0001	1
441	88258	191	30.0	238.1	0.001113	0.244301	1.54	0.0003	1
442	88450	192	30.0	238.0	0.000250	0.225363	1.54	0.0001	1
443	88644	194	30.0	238.0	0.000713	0.215894	1.54	0.0002	1
444	88836	192	30.0	238.0	0.000663	0.195062	1.54	0.0001	1
445	89028	192	30.0	238.0	0.000750	0.196956	1.54	0.0001	1
446	89220	192	30.0	238.0	0.000688	0.179912	1.54	0.0001	1
447	89411	191	30.0	238.0	0.000700	0.176124	1.54	0.0001	1
448	89603	192	30.0	238.0	0.002813	224.408645	1.54	0.6312	1
449	89801	198	30.0	238.0	0.004313	387.397308	1.54	1.6707	1
450	89996	195	30.0	238.0	0.004325	388.751342	-0.60	1.6814	1
451	90192	196	30.0	238.0	0.004788	389.027893	-0.60	1.8625	1
452	90387	195	30.0	238.0	0.004725	389.183197	-0.60	1.8389	1
453	90582	195	30.0	237.9	0.004038	389.186981	-0.60	1.5714	1
454	90777	195	30.0	238.0	0.004600	389.652832	-0.60	1.7925	1
455	90972	195	30.0	238.0	0.004950	389.972869	-0.60	1.9304	1
456	91166	194	30.0	238.0	0.004200	389.893341	-0.60	1.6376	1
457	91362	196	30.0	238.0	0.004363	390.090301	-0.60	1.7018	1
458	91581	219	30.0	237.9	0.004075	390.137725	-0.60	1.5899	1
459	91779	198	30.0	238.0	0.004288	390.283508	-0.60	1.6734	1
460	91973	194	30.0	238.0	0.004938	390.789123	-2.88	1.9296	1
461	92169	196	30.0	238.0	0.004413	390.546722	-2.88	1.7233	1
462	92363	194	30.0	238.0	0.004125	390.705841	-2.88	1.6117	1
463	92558	195	30.0	237.9	0.004838	390.929290	-2.88	1.8912	1
464	92753	195	30.0	238.0	0.004688	390.503173	-2.88	1.8305	1
465	92948	195	30.0	237.9	0.004050	390.495605	-2.88	1.5816	1
466	93143	195	30.0	237.9	0.004613	390.764526	-2.88	1.8025	1
467	93341	198	30.0	237.9	0.004938	390.770202	-2.88	1.9295	1
468	93536	195	30.0	237.9	0.004613	390.957702	-2.88	1.8033	1
469	93730	194	30.0	238.0	0.004063	390.961456	-2.88	1.5883	1
470	93926	196	30.0	238.0	0.004725	391.044799	0.67	1.8477	1
471	94120	194	30.0	238.0	0.004813	391.173553	0.67	1.8826	1
472	94314	194	30.0	237.9	0.004063	391.243621	0.67	1.5895	1
473	94509	195	30.0	237.9	0.004838	391.347747	0.67	1.8932	1
474	94702	193	30.0	238.0	0.004563	391.444396	0.67	1.7860	1
475	94896	194	30.0	238.0	0.004175	391.544769	0.67	1.6347	1
476	95092	196	30.0	237.9	0.004613	391.630004	0.67	1.8064	1
477	95287	195	30.0	238.0	0.004788	391.722778	0.67	1.8754	1
478	95480	193	30.0	238.0	0.004050	391.813720	0.67	1.5869	1
479	95674	194	30.0	237.9	0.004900	391.897064	0.67	1.9204	1
480	95867	193	30.0	238.0	0.004488	391.978424	-0.42	1.7591	1
481	96062	195	30.0	238.0	0.004213	392.059906	-0.42	1.6516	1
482	96257	195	30.0	237.9	0.004938	391.586425	-0.42	1.9335	1
483	96451	194	30.0	238.0	0.004588	392.628021	-0.42	1.8012	1
484	96650	199	30.0	238.0	0.004213	392.700012	-0.42	1.6543	1
485	96844	194	30.0	237.9	0.004338	392.508758	-0.42	1.7026	1
486	97039	195	30.0	238.0	0.004963	392.525787	-0.42	1.9480	1
487	97234	195	30.0	238.0	0.004388	392.410217	-0.42	1.7218	1
488	97434	200	30.0	238.0	0.004413	392.349639	-0.42	1.7313	1
489	97637	203	30.0	237.9	0.004850	392.891296	-0.42	1.9056	1
490	97831	194	30.0	237.9	0.004200	392.925354	-1.86	1.6503	1
491	98026	195	30.0	238.0	0.004475	392.417816	-1.86	1.7561	1
492	98225	199	30.0	238.0	0.004813	392.495483	-1.86	1.8889	1
493	98419	194	30.0	237.9	0.004775	392.775756	-1.86	1.8756	1
494	98614	195	30.0	238.0	0.004113	392.813598	-1.86	1.6155	1
495	98809	195	30.0	238.0	0.004575	392.760589	-1.86	1.7969	1
496	99030	221	30.0	238.0	0.004113	392.745483	-1.86	1.6152	1
497	99224	194	30.0	237.9	0.004750	392.813659	-1.86	1.8659	1
498	99420	196	30.0	238.1	0.004825	392.908325	-1.86	1.8958	1
499	99614	194	30.0	238.0	0.004113	392.959442	-1.86	1.6161	1
500	99812	198	30.0	238.0	0.004100	393.023864	2.03	1.6114	1
501	100006	194	30.0	238.0	0.004850	393.097686	2.03	1.9066	1
502	100202	196	30.1	238.1	0.004763	393.152587	2.03	1.8724	1
503	100397	195	30.0	238.0	0.004063	393.216979	2.03	1.5975	1
504	100591	194	30.0	238.1	0.004650	393.294616	2.03	1.8289	1
505	100787	196	30.0	238.1	0.004875	393.355224	2.03	1.9177	1
506	100981	194	30.0	238.1	0.004175	393.417785	2.03	1.6426	1
507	101176	195	30.0	238.0	0.004388	393.476470	2.03	1.7264	1
508	101374	198	30.0	238.1	0.004775	393.540832	2.03	1.8792	1
509	101569	195	30.0	238.0	0.004863	393.603332	2.03	1.9140	1
510	101764	195	30.0	238.0	0.004138	393.667724	0.70	1.6289	1
511	101959	195	30.0	238.0	0.004513	393.728302	0.70	1.7768	1
512	102154	195	30.0	238.0	0.004950	393.792724	0.70	1.9493	1
513	102348	194	30.0	238.0	0.004338	393.840057	0.70	1.7083	1
514	102544	196	30.0	238.0	0.004238	393.910125	0.70	1.6692	1
515	102738	194	30.0	238.0	0.004950	393.970733	0.70	1.9502	1
516	102936	198	30.0	238.1	0.004925	394.025634	0.70	1.9406	1
517	103132	196	30.0	238.1	0.004200	394.078643	0.70	1.6552	1
518	103326	194	30.0	238.0	0.004363	394.139282	0.70	1.7195	1
519	103521	195	30.0	238.1	0.004975	394.197967	0.70	1.9612	1
520	103716	195	30.0	238.1	0.004450	394.247253	2.81	1.7545	1
521	103911	195	30.0	238.1	0.004188	394.194183	2.81	1.6507	1
522	104105	194	30.0	238.1	0.004875	393.940460	2.81	1.9205	1
523	104301	196	30.0	238.1	0.004675	394.197967	2.81	1.8429	1
524	104499	198	30.1	238.2	0.004375	394.480163	2.81	1.7259	1
525	104693	194	30.0	238.2	0.004263	394.529449	2.81	1.6817	1
526	104893	200	30.0	238.2	0.004263	394.586181	2.81	1.6820	1
527	105089	196	30.0	238.2	0.004988	394.629760	2.81	1.9683	1
528	105283	194	30.1	238.2	0.004563	394.680877	2.81	1.8008	1
529	105478	195	30.0	238.2	0.004125	394.730133	2.81	1.6283	1
530	105673	195	30.0	238.2	0.004888	394.788879	4.86	1.9296	1
531	105868	195	30.1	238.4	0.004813	394.832397	4.86	1.9002	1
532	106062	194	30.0	238.3	0.004113	394.887298	4.86	1.6240	1
533	106260	198	30.1	238.3	0.004200	394.938446	4.86	1.6588	1
534	106456	196	30.1	238.3	0.004950	394.972595	4.86	1.9552	1
535	106650	194	30.0	238.4	0.004650	395.038818	4.86	1.8370	1
536	106870	220	30.0	238.3	0.005013	395.089996	4.86	1.9804	1
537	107065	195	30.1	238.3	0.004363	395.135437	4.86	1.7238	1
538	107259	194	30.1	238.3	0.004213	395.192230	4.86	1.6648	1
539	107455	196	30.0	238.3	0.004988	395.230102	4.86	1.9713	1
540	107650	195	30.0	238.3	0.004588	395.277435	2.83	1.8134	1
541	107856	206	30.0	238.3	0.004825	395.315338	2.83	1.9075	1
542	108054	198	30.0	238.4	0.004988	395.305816	2.83	1.9716	1
543	108251	197	30.1	238.4	0.004738	395.404357	2.83	1.8733	1
544	108448	197	30.0	238.3	0.004313	395.459259	2.83	1.7055	1
545	108645	197	30.1	238.4	0.004113	395.504730	2.83	1.6266	1
546	108843	198	30.1	238.4	0.004413	395.544464	2.83	1.7454	1
547	109039	196	30.0	238.4	0.004863	395.510406	2.83	1.9232	1
548	109237	198	30.0	238.4	0.004988	395.114562	2.83	1.9707	1
549	109436	199	30.0	238.4	0.004988	395.002868	2.83	1.9701	1
550	109634	198	30.1	238.4	0.004675	395.574768	3.44	1.8494	1
551	109831	197	30.0	238.4	0.004313	395.752777	3.44	1.7067	1
552	110028	197	30.0	238.3	0.004138	395.703582	3.44	1.6373	1
553	110226	198	30.0	238.4	0.004388	395.673278	3.44	1.7361	1
554	110423	197	30.0	238.4	0.004825	395.940307	3.44	1.9105	1
555	110620	197	30.0	238.4	0.005050	395.947875	3.44	1.9996	1
556	110817	197	30.0	238.4	0.004750	396.014160	3.44	1.8811	1
557	111017	200	30.0	238.4	0.004775	396.027435	3.44	1.8911	1
558	111214	197	30.0	238.4	0.004325	395.896789	3.44	1.7123	1
559	111412	198	30.1	238.5	0.004125	396.125915	3.44	1.6341	1
560	111609	197	30.1	238.5	0.004325	396.116363	1.50	1.7133	1
561	111806	197	30.1	238.5	0.004788	395.936492	1.50	1.8956	1
562	112004	198	30.0	238.3	0.005025	395.915649	1.50	1.9895	1
563	112201	197	30.1	238.4	0.004763	395.927001	1.50	1.8857	1
564	112403	202	30.1	238.4	0.005013	395.826690	1.50	1.9841	1
565	112604	201	30.0	238.4	0.005013	395.673217	1.50	1.9834	1
566	112800	196	30.0	238.4	0.004775	395.894805	1.50	1.8905	1
567	112998	198	30.0	238.4	0.004325	396.125885	1.50	1.7133	1
568	113196	198	30.0	238.4	0.004413	389.026000	1.50	1.7166	1
569	113392	196	30.0	238.4	0.004363	368.205505	1.50	1.6063	1
570	113590	198	30.1	238.5	0.004088	348.682220	-0.88	1.4253	1
571	113787	197	30.1	238.5	0.003925	330.257354	-0.88	1.2963	1
572	113985	198	30.1	238.4	0.003750	312.794555	-0.88	1.1730	1
573	114187	202	30.1	238.4	0.003613	296.072204	-0.88	1.0696	1
574	114384	197	30.1	238.5	0.003438	280.491882	-0.88	0.9642	1
575	114606	222	30.1	238.5	0.003300	264.199432	-0.88	0.8719	1
576	114803	197	30.1	238.5	0.003138	250.372772	-0.88	0.7856	1
577	115002	199	30.1	238.4	0.003025	237.288436	-0.88	0.7178	1
578	115201	199	30.1	238.5	0.002888	224.906753	-0.88	0.6494	1
579	115398	197	30.1	238.4	0.002775	213.191619	-0.88	0.5916	1
580	115597	199	30.1	238.5	0.002650	202.101470	0.08	0.5356	1
581	115798	201	30.1	238.4	0.002538	191.456375	0.08	0.4858	1
582	115995	197	30.1	238.5	0.002500	181.574493	0.08	0.4540	1
583	116193	198	30.1	238.4	0.002363	172.217208	0.08	0.4069	1
584	116389	196	30.1	238.5	0.002313	163.363662	0.08	0.3778	1
585	116587	198	30.1	238.4	0.002238	154.968399	0.08	0.3468	1
586	116785	198	30.1	238.5	0.002213	147.014389	0.08	0.3253	1
587	116981	196	30.1	238.5	0.002050	139.478958	0.08	0.2859	1
588	117179	198	30.1	238.4	0.002000	132.339294	0.08	0.2647	1
589	117379	200	30.1	238.5	0.001888	125.474243	0.08	0.2368	1
590	117576	197	30.1	238.4	0.001775	119.069381	-1.84	0.2114	1
591	117773	197	30.1	238.4	0.001800	112.994049	-1.84	0.2034	1
592	117971	198	30.1	238.4	0.001775	107.206573	-1.84	0.1903	1
593	118170	199	30.1	238.4	0.001738	101.729675	-1.84	0.1768	1
594	118368	198	30.1	238.4	0.001775	96.525497	-1.84	0.1713	1
595	118565	197	30.1	238.5	0.001563	91.637580	-1.84	0.1432	1
596	118763	198	30.1	238.4	0.001463	86.984474	-1.84	0.1272	1
597	118963	200	30.1	238.4	0.001413	82.515090	-1.84	0.1166	1
598	119160	197	30.1	238.4	0.001363	78.344940	-1.84	0.1067	1
599	119357	197	30.1	238.4	0.001425	74.396347	-1.84	0.1060	1
600	119555	198	30.1	238.4	0.001475	70.644721	-0.36	0.1042	1
601	119752	197	30.1	238.4	0.001438	67.093826	-0.36	0.0965	1
602	119949	197	30.1	238.4	0.001350	63.720951	-0.36	0.0860	1
603	120146	197	30.1	238.4	0.001225	60.520408	-0.36	0.0741	1
604	120348	202	30.1	238.5	0.001238	57.410785	-0.36	0.0710	1
605	120559	211	30.1	238.5	0.001100	54.350395	-0.36	0.0598	1
606	120757	198	30.1	238.4	0.001263	51.636569	-0.36	0.0652	1
607	120953	196	30.1	238.4	0.001225	49.070449	-0.36	0.0601	1
608	121151	198	30.1	238.4	0.001238	46.623653	-0.36	0.0577	1
609	121349	198	30.1	238.4	0.001100	44.301845	-0.36	0.0487	1
610	121545	196	30.1	238.4	0.001050	42.097457	-0.01	0.0442	1
611	121743	198	30.1	238.4	0.000975	40.016159	-0.01	0.0390	1
612	121939	196	30.1	238.5	0.001125	38.040916	-0.01	0.0428	1
613	122137	198	30.1	238.4	0.001175	36.158473	-0.01	0.0425	1
614	122337	200	30.1	238.4	0.001150	34.342311	-0.01	0.0395	1
615	122534	197	30.1	238.4	0.001163	32.658718	-0.01	0.0380	1
616	122754	220	30.1	238.4	0.001100	30.882326	-0.01	0.0340	1
617	122951	197	30.1	238.4	0.001125	29.371068	-0.01	0.0330	1
618	123148	197	30.1	238.5	0.000963	27.927986	-0.01	0.0269	1
619	123345	197	30.1	238.4	0.000813	26.564443	-0.01	0.0216	1
620	123542	197	30.1	238.4	0.000800	25.274759	0.64	0.0202	1
621	123740	198	30.1	238.4	0.000938	24.049465	0.64	0.0225	1
622	123939	199	30.1	238.4	0.001025	22.867729	0.64	0.0234	1
623	124135	196	30.1	238.4	0.000988	21.769319	0.64	0.0215	1
624	124332	197	30.1	238.4	0.000900	20.718257	0.64	0.0186	1
625	124527	195	30.1	238.5	0.000825	19.731584	0.64	0.0163	1
626	124724	197	30.1	238.5	0.000863	18.790361	0.64	0.0162	1
627	124919	195	30.1	238.5	0.001013	17.890804	0.64	0.0181	1
628	125116	197	30.1	238.4	0.000975	17.038587	0.64	0.0166	1
629	125312	196	30.1	238.5	0.000738	16.229932	0.64	0.0120	1
630	125511	199	30.1	238.5	0.000750	15.445897	1.59	0.0116	1
631	125707	196	30.1	238.4	0.000750	14.720569	1.59	0.0110	1
632	125903	196	30.1	238.5	0.000975	14.035012	1.59	0.0137	1
633	126100	197	30.1	238.5	0.000963	13.366496	1.59	0.0129	1
634	126296	196	30.1	238.5	0.000713	12.743433	1.59	0.0091	1
635	126492	196	30.1	238.5	0.000700	12.154458	1.59	0.0085	1
636	126688	196	30.1	238.5	0.000975	11.588211	1.59	0.0113	1
637	126884	196	30.1	238.5	0.000988	11.050370	1.59	0.0109	1
638	127083	199	30.1	238.5	0.000963	10.523890	1.59	0.0101	1
639	127280	197	30.1	238.6	0.000650	10.046652	1.59	0.0065	1
640	127475	195	30.1	238.6	0.000638	9.580774	2.71	0.0061	1
641	127671	196	30.1	238.6	0.000963	9.147092	2.71	0.0088	1
642	127865	194	30.1	238.5	0.000963	8.726668	2.71	0.0084	1
643	128061	196	30.1	238.5	0.000638	8.328968	2.71	0.0053	1
644	128261	200	30.0	238.5	0.000613	7.948311	2.71	0.0049	1
645	128456	195	30.1	238.6	0.000738	7.592275	2.71	0.0056	1
646	128651	195	30.1	238.6	0.000938	7.247602	2.71	0.0068	1
647	128849	198	30.1	238.6	0.000925	6.923761	2.71	0.0064	1
648	129044	195	30.1	238.6	0.000613	6.626433	2.71	0.0041	1
649	129240	196	30.1	238.6	0.000725	6.332893	2.71	0.0046	1
650	129434	194	30.1	238.6	0.000900	6.046929	0.33	0.0054	1
651	129630	196	30.1	238.6	0.000650	5.785583	0.33	0.0038	1
652	129825	195	30.1	238.5	0.000588	5.529920	0.33	0.0032	1
653	130020	195	30.1	238.5	0.000938	5.291299	0.33	0.0050	1
654	130215	195	30.1	238.6	0.000838	5.062149	0.33	0.0042	1
655	130413	198	30.1	238.6	0.000638	4.842466	0.33	0.0031	1
656	130609	196	30.1	238.7	0.000613	4.630360	0.33	0.0028	1
657	130834	225	30.1	238.6	0.000963	4.410678	0.33	0.0042	1
658	131028	194	30.1	238.6	0.000550	4.223192	0.33	0.0023	1
659	131224	196	30.1	238.6	0.000588	4.041386	0.33	0.0024	1
660	131419	195	30.1	238.6	0.000950	3.869050	1.94	0.0037	1
661	131614	195	30.1	238.7	0.000725	3.711863	1.94	0.0027	1
662	131809	195	30.1	238.6	0.000575	3.554678	1.94	0.0020	1
663	132007	198	30.1	238.6	0.000588	3.408854	1.94	0.0020	1
664	132202	195	30.1	238.6	0.000888	3.268712	1.94	0.0029	1
665	132398	196	30.1	238.6	0.000700	3.128571	1.94	0.0022	1
666	132592	194	30.1	238.6	0.000538	3.005473	1.94	0.0016	1
667	132788	196	30.1	238.6	0.000975	2.882375	1.94	0.0028	1
668	132982	194	30.1	238.6	0.000925	2.772535	1.94	0.0026	1
669	133178	196	30.1	238.7	0.000538	2.660800	1.94	0.0014	1
670	133372	194	30.1	238.6	0.000738	2.550960	-0.21	0.0019	1
671	133568	196	30.1	238.7	0.000950	2.448693	-0.21	0.0023	1
672	133767	199	30.1	238.6	0.000950	2.359684	-0.21	0.0022	1
673	133963	196	30.1	238.7	0.000563	2.264994	-0.21	0.0013	1
674	134159	196	30.1	238.6	0.000513	2.179773	-0.21	0.0011	1
675	134355	196	30.1	238.7	0.000863	2.086976	-0.21	0.0018	1
676	134551	196	30.1	238.7	0.000975	2.020693	-0.21	0.0020	1
677	134748	197	30.1	238.7	0.000763	1.937365	-0.21	0.0015	1
678	134944	196	30.1	238.6	0.000488	1.863507	-0.21	0.0009	1
679	135140	196	30.1	238.7	0.000638	1.795330	-0.21	0.0011	1
680	135339	199	30.1	238.7	0.000750	1.730940	1.39	0.0013	1
681	135535	196	30.1	238.7	0.000950	1.668445	1.39	0.0016	1
682	135735	200	30.1	238.6	0.000963	1.602161	1.39	0.0015	1
683	135937	202	30.1	238.7	0.000950	1.537772	1.39	0.0015	1
684	136132	195	30.1	238.8	0.000900	1.496108	1.39	0.0013	1
685	136327	195	30.1	238.8	0.000488	1.441187	1.39	0.0007	1
686	136522	195	30.1	238.7	0.000775	1.390055	1.39	0.0011	1
687	136717	195	30.1	238.7	0.000950	1.342710	1.39	0.0013	1
688	136915	198	30.1	238.7	0.000800	1.291577	1.39	0.0010	1
689	137110	195	30.1	238.7	0.000438	1.249913	1.39	0.0005	1
690	137306	196	30.1	238.6	0.000825	1.212037	-0.92	0.0010	1
691	137500	194	30.1	238.7	0.000950	1.159010	-0.92	0.0011	1
692	137697	197	30.1	238.7	0.000563	1.128709	-0.92	0.0006	1
693	137892	195	30.1	238.7	0.000463	1.092727	-0.92	0.0005	1
694	138089	197	30.1	238.7	0.000813	1.058639	-0.92	0.0009	1
695	138285	196	30.1	238.8	0.000938	1.024550	-0.92	0.0010	1
696	138503	218	30.1	238.6	0.000975	0.986674	-0.92	0.0010	1
697	138701	198	30.1	238.7	0.000988	0.956373	-0.92	0.0009	1
698	138898	197	30.1	238.7	0.000725	0.927966	-0.92	0.0007	1
699	139094	196	30.1	238.7	0.000500	0.899559	-0.92	0.0004	1
700	139290	196	30.1	238.7	0.000588	0.867364	2.59	0.0005	1
701	139486	196	30.1	238.7	0.000963	0.842745	2.59	0.0008	1
702	139681	195	30.1	238.7	0.000725	0.821913	2.59	0.0006	1
703	139876	195	30.1	238.7	0.000450	0.797293	2.59	0.0004	1
704	140071	195	30.1	238.7	0.000888	0.772674	2.59	0.0007	1
705	140269	198	30.1	238.7	0.000950	0.753736	2.59	0.0007	1
706	140464	195	30.1	238.7	0.000700	0.723435	2.59	0.0005	1
707	140659	195	30.1	238.7	0.000475	0.717753	2.59	0.0003	1
708	140855	196	30.1	238.7	0.000950	0.689346	2.59	0.0007	1
709	141049	194	30.1	238.7	0.000913	0.677983	2.59	0.0006	1
710	141245	196	30.1	238.7	0.000450	0.662833	-1.13	0.0003	1
711	141440	195	30.1	238.7	0.000663	0.640107	-1.13	0.0004	1
712	141636	196	30.1	238.7	0.000988	0.624957	-1.13	0.0006	1
713	141835	199	30.1	238.8	0.000988	0.611700	-1.13	0.0006	1
714	142031	196	30.1	238.7	0.000750	0.594656	-1.13	0.0004	1
715	142227	196	30.1	238.7	0.000438	0.573824	-1.13	0.0003	1
716	142424	197	30.1	238.7	0.000588	0.564355	-1.13	0.0003	1
717	142619	195	30.1	238.7	0.000988	0.551098	-1.13	0.0005	1
718	142816	197	30.1	238.7	0.000900	0.551098	-1.13	0.0005	1
719	143011	195	30.1	238.7	0.000450	0.528372	-1.13	0.0002	1
720	143208	197	30.1	238.7	0.000500	0.518903	1.71	0.0003	1
721	143404	196	30.1	238.7	0.000938	0.503753	1.71	0.0005	1
722	143613	209	30.1	238.7	0.000613	0.494284	1.71	0.0003	1
723	143808	195	30.1	238.8	0.000425	0.482921	1.71	0.0002	1
724	144004	196	30.2	238.8	0.000950	0.469664	1.71	0.0004	1
725	144198	194	30.1	238.7	0.000888	0.463983	1.71	0.0004	1
726	144394	196	30.2	238.8	0.000475	0.458302	1.71	0.0002	1
727	144588	194	30.1	238.8	0.000725	0.448832	1.71	0.0003	1
728	144784	196	30.1	238.8	0.000975	0.437470	1.71	0.0004	1
729	144979	195	30.1	238.8	0.000513	0.424213	1.71	0.0002	1
730	145177	198	30.1	238.8	0.000438	0.420425	0.54	0.0002	1
731	145372	195	30.1	238.8	0.000750	0.418531	0.54	0.0003	1
732	145567	195	30.1	238.7	0.001013	0.395806	0.54	0.0004	1
733	145762	195	30.1	238.7	0.000500	0.401487	0.54	0.0002	1
734	145957	195	30.1	238.9	0.000488	0.393912	0.54	0.0002	1
735	146152	195	30.1	238.8	0.000988	0.390124	0.54	0.0004	1
736	146369	217	30.1	238.8	0.001000	0.380655	0.54	0.0004	1
737	146565	196	30.1	238.8	0.000838	0.374974	0.54	0.0003	1
738	146762	197	30.1	238.8	0.000500	0.371186	0.54	0.0002	1
739	146957	195	30.1	238.8	0.000488	0.363611	0.54	0.0002	1
740	147152	195	30.2	238.9	0.001013	0.356036	3.37	0.0004	1
741	147347	195	30.1	238.9	0.000775	0.354142	3.37	0.0003	1
742	147543	196	30.1	238.8	0.000413	0.352248	3.37	0.0001	1
743	147737	194	30.1	238.8	0.000888	0.342779	3.37	0.0003	1
744	147933	196	30.1	238.9	0.000988	0.340885	3.37	0.0003	1
745	148127	194	30.1	238.9	0.000450	0.333310	3.37	0.0001	1
746	148323	196	30.1	238.9	0.000563	0.331416	3.37	0.0002	1
747	148520	197	30.1	239.0	0.000863	0.323841	3.37	0.0003	1
748	148716	196	30.1	238.9	0.000963	0.323841	3.37	0.0003	1
749	148911	195	30.1	239.0	0.000425	0.318160	3.37	0.0001	1
750	149106	195	30.1	239.0	0.000600	0.320054	2.61	0.0002	1
751	149301	195	30.1	239.0	0.001025	0.312478	2.61	0.0003	1
752	149496	195	30.1	239.0	0.000638	0.314372	2.61	0.0002	1
753	149691	195	30.1	239.0	0.000450	0.314372	2.61	0.0001	1
