DISTANCE,TEMPERATURE,TIME
944.02,627.6,-500.4999
942.0,627.6,-483.81657000000007
944.01,627.6,-467.13324000000006
946.05,627.6,-450.44991000000005
940.02,627.6,-433.76658000000003
940.03,627.6,-417.08325
946.02,627.6,-400.39992000000007
944.01,627.6,-383.71659000000005
944.0,627.6,-367.03326000000004
946.0,627.6,-350.34993000000003
946.0,627.6,-333.6666
946.0,627.6,-316.98327
946.0,627.6,-300.29994000000005
954.02,627.6,-283.61661000000004
952.0,627.6,-266.93328
944.0,627.6,-250.24995
944.0,627.6,-233.56662000000003
944.01,627.6,-216.88329000000002
944.01,627.6,-200.19996000000003
946.02,627.6,-183.51663000000002
948.02,627.6,-166.8333
940.01,627.6,-150.14997000000002
940.01,627.6,-133.46664
954.03,627.6,-116.78331000000001
954.03,627.6,-100.09998000000002
950.05,627.6,-83.41665
950.03,627.6,-66.73332
942.01,627.6,-50.04999000000001
942.01,627.6,-33.36666
934.14,627.6,-16.68333
934.14,627.6,0.0
938.03,627.6,16.68333
938.03,627.6,33.36666
946.02,627.6,50.04999
940.05,627.6,66.73332
942.01,627.6,83.41665
942.03,627.7,100.09998
932.02,627.7,116.78331
936.02,627.7,133.46664
934.01,627.7,150.14997
948.01,627.7,166.8333
938.03,627.7,183.51663
938.03,627.7,200.19996
934.1,627.7,216.88329
936.08,627.7,233.56662
936.08,627.7,250.24995
936.02,627.7,266.93328
936.08,627.7,283.61661
940.03,627.8,300.29994
932.05,627.8,316.98327
932.11,627.8,333.6666
934.08,627.8,350.34993
934.1,627.8,367.03326
932.08,627.8,383.71659
932.08,627.8,400.39992
934.05,627.8,417.08325
932.08,627.8,433.76658
930.05,627.8,450.44991
930.08,627.8,467.13324
934.08,627.8,483.81657
930.08,627.8,500.4999
928.08,627.8,517.18323
934.14,627.8,533.86656
936.08,627.8,550.54989
928.05,627.8,567.23322
928.05,627.8,583.91655
930.02,627.8,600.59988
928.03,627.8,617.28321
926.08,627.8,633.96654
926.08,627.8,650.64987
926.08,627.8,667.3332
922.14,627.8,684.01653
926.08,627.8,700.69986
924.03,627.8,717.38319
926.05,627.8,734.06652
924.08,627.8,750.74985
924.05,627.8,767.43318
924.05,627.8,784.11651
926.05,627.8,800.79984
926.03,627.8,817.48317
926.03,627.8,834.1665
922.03,627.8,850.84983
926.05,627.8,867.53316
924.08,627.8,884.21649
926.08,627.9,900.89982
926.02,627.9,917.58315
920.05,627.9,934.26648
924.05,627.9,950.94981
924.05,627.9,967.63314
932.05,627.9,984.31647
930.03,627.9,1000.9998
922.05,627.9,1017.68313
922.03,627.9,1034.36646
922.03,627.9,1051.04979
920.03,627.9,1067.73312
922.03,627.9,1084.41645
922.05,627.9,1101.09978
918.02,627.9,1117.78311
922.02,627.9,1134.46644
920.02,627.9,1151.14977
920.02,627.9,1167.8331
922.01,627.9,1184.51643
920.03,627.9,1201.19976
926.02,627.9,1217.88309
924.01,627.9,1234.56642
926.02,627.9,1251.24975
926.02,627.9,1267.93308
918.01,627.9,1284.61641
920.01,628.1,1301.29974
922.03,628.1,1317.98307
924.03,628.1,1334.6664
916.02,628.1,1351.34973
922.08,628.1,1368.03306
920.02,628.1,1384.71639
920.02,628.1,1401.39972
918.01,628.1,1418.08305
916.01,628.1,1434.76638
922.0,628.1,1451.44971
920.01,628.1,1468.13304
922.01,628.1,1484.81637
924.03,628.1,1501.4997
918.0,628.1,1518.18303
918.0,628.1,1534.86636
918.0,628.1,1551.54969
916.01,628.1,1568.23302
916.0,628.1,1584.91635
916.01,628.1,1601.59968
922.0,628.1,1618.28301
916.0,628.1,1634.96634
920.0,628.1,1651.64967
920.0,628.1,1668.333
918.01,628.1,1685.01633
922.0,628.0,1701.69966
922.01,628.0,1718.38299
918.0,628.0,1735.06632
920.0,628.0,1751.74965
918.0,628.0,1768.43298
916.0,628.0,1785.11631
916.0,628.0,1801.79964
920.01,628.0,1818.48297
920.01,628.0,1835.1663
924.0,628.0,1851.84963
920.0,628.0,1868.53296
922.0,628.0,1885.21629
922.0,628.1,1901.89962
918.01,628.1,1918.58295
916.0,628.1,1935.26628
918.0,628.1,1951.94961
918.01,628.1,1968.63294
916.0,628.1,1985.31627
920.01,628.1,2001.9996
918.0,628.1,2018.68293
918.0,628.1,2035.36626
920.01,628.1,2052.04959
920.01,628.1,2068.73292
924.0,628.1,2085.41625
922.0,628.2,2102.09958
916.0,628.2,2118.78291
916.0,628.2,2135.46624
916.0,628.2,2152.14957
914.0,628.2,2168.8329
912.01,628.2,2185.51623
916.01,628.2,2202.19956
912.0,628.2,2218.88289
922.0,628.2,2235.56622
910.0,628.2,2252.24955
910.0,628.2,2268.93288
920.0,628.2,2285.61621
910.0,628.2,2302.29954
910.0,628.2,2318.98287
914.01,628.2,2335.6662
908.01,628.2,2352.34953
910.0,628.2,2369.03286
910.0,628.2,2385.71619
916.0,628.2,2402.39952
918.0,628.2,2419.08285
908.0,628.2,2435.76618
908.0,628.2,2452.44951
908.0,628.2,2469.13284
918.01,628.2,2485.81617
918.01,628.3,2502.4995
908.0,628.3,2519.18283
908.0,628.3,2535.86616
914.0,628.3,2552.54949
914.0,628.3,2569.23282
916.0,628.3,2585.91615
916.0,628.3,2602.59948
916.01,628.3,2619.28281
904.0,628.3,2635.96614
914.01,628.3,2652.64947
906.0,628.3,2669.3328
912.0,628.3,2686.01613
906.0,628.3,2702.69946
914.01,628.3,2719.38279
914.01,628.3,2736.06612
914.02,628.3,2752.74945
904.01,628.3,2769.43278
914.0,628.3,2786.11611
914.0,628.3,2802.79944
914.0,628.3,2819.48277
916.0,628.3,2836.1661
910.0,628.3,2852.84943
906.0,628.3,2869.53276
902.01,628.3,2886.21609
906.01,628.4,2902.89942
918.0,628.4,2919.58275
918.0,628.4,2936.26608
902.0,628.4,2952.94941
902.0,628.4,2969.63274
902.0,628.4,2986.31607
906.02,628.4,3002.9994
904.01,628.4,3019.68273
924.0,628.4,3036.36606
902.0,628.4,3053.04939
914.0,628.4,3069.73272
902.0,628.4,3086.41605
916.02,628.5,3103.09938
922.0,628.5,3119.78271
920.0,628.5,3136.46604
902.0,628.5,3153.14937
906.01,628.5,3169.8327
918.03,628.5,3186.51603
914.04,628.5,3203.19936
916.0,628.5,3219.88269
920.02,628.5,3236.56602
906.0,628.5,3253.24935
908.01,628.5,3269.93268
908.0,628.5,3286.61601
908.01,628.5,3303.29934
914.0,628.5,3319.98267
920.01,628.5,3336.666
904.0,628.5,3353.34933
900.0,628.5,3370.03266
902.01,628.5,3386.71599
902.01,628.5,3403.39932
910.0,628.5,3420.08265
902.0,628.5,3436.76598
908.01,628.5,3453.44931
898.0,628.5,3470.13264
898.01,628.5,3486.81597
900.0,628.6,3503.4993
902.01,628.6,3520.18263
902.0,628.6,3536.86596
918.02,628.6,3553.54929
908.0,628.6,3570.23262
908.0,628.6,3586.91595
900.02,628.6,3603.59928
900.0,628.6,3620.28261
910.0,628.6,3636.96594
910.01,628.6,3653.64927
902.0,628.6,3670.3326
902.01,628.6,3687.01593
900.0,628.6,3703.69926
900.0,628.6,3720.38259
900.0,628.6,3737.06592
894.02,628.6,3753.74925
908.02,628.6,3770.43258
906.01,628.6,3787.11591
910.01,628.6,3803.79924
906.0,628.6,3820.48257
912.01,628.6,3837.1659
900.0,628.6,3853.84923
904.0,628.6,3870.53256
906.0,628.6,3887.21589
906.0,628.6,3903.89922
906.0,628.6,3920.58255
906.0,628.6,3937.26588
902.0,628.6,3953.94921
902.0,628.6,3970.63254
904.0,628.6,3987.31587
904.01,628.6,4003.9992
914.0,628.6,4020.68253
912.02,628.6,4037.36586
906.0,628.6,4054.04919
906.0,628.6,4070.73252
902.0,628.6,4087.41585
902.0,628.7,4104.09918
904.01,628.7,4120.78251
904.01,628.7,4137.46584
904.0,628.7,4154.14917
900.0,628.7,4170.8325
898.0,628.7,4187.51583
898.0,628.7,4204.19916
892.01,628.7,4220.88249
892.01,628.7,4237.56582
906.0,628.7,4254.24915
908.0,628.7,4270.93248
918.02,628.7,4287.61581
920.0,628.7,4304.29914
912.0,628.7,4320.98247
908.0,628.7,4337.6658
900.0,628.7,4354.34913
902.01,628.7,4371.03246
908.01,628.7,4387.71579
908.01,628.7,4404.39912
914.0,628.7,4421.08245
914.0,628.7,4437.76578
904.0,628.7,4454.44911
906.0,628.7,4471.13244
904.0,628.7,4487.81577
896.01,628.7,4504.4991
908.01,628.7,4521.18243
912.0,628.7,4537.86576
904.01,628.7,4554.54909
908.0,628.7,4571.23242
902.02,628.7,4587.91575
902.02,628.7,4604.59908
908.01,628.7,4621.28241
908.01,628.7,4637.96574
910.0,628.7,4654.64907
910.0,628.7,4671.3324
908.0,628.7,4688.01573
908.0,628.8,4704.69906
910.0,628.8,4721.38239
908.0,628.8,4738.06572
908.0,628.8,4754.74905
914.0,628.8,4771.43238
918.0,628.8,4788.11571
924.0,628.8,4804.79904
916.0,628.8,4821.48237
912.0,628.8,4838.1657
910.0,628.8,4854.84903
912.0,628.8,4871.53236
912.0,628.8,4888.21569
912.0,628.9,4904.89902
912.0,628.9,4921.58235
904.0,628.9,4938.26568
908.01,628.9,4954.94901
904.01,628.9,4971.63234
906.0,628.9,4988.31567
906.0,628.9,5004.999
908.0,628.9,5021.68233
910.0,628.9,5038.36566
918.0,628.9,5055.04899
918.0,628.9,5071.73232
918.0,628.9,5088.41565
918.0,628.9,5105.09898
910.0,628.9,5121.78231
910.0,628.9,5138.46564
916.0,628.9,5155.14897
916.0,628.9,5171.8323
908.0,628.9,5188.51563
908.0,628.9,5205.19896
910.0,628.9,5221.88229
918.0,628.9,5238.56562
910.01,628.9,5255.24895
906.0,628.9,5271.93228
910.0,628.9,5288.61561
908.01,628.9,5305.29894
908.0,628.9,5321.98227
910.0,628.9,5338.6656
908.0,628.9,5355.34893
910.01,628.9,5372.03226
910.0,628.9,5388.71559
908.0,628.9,5405.39892
908.0,628.9,5422.08225
908.01,628.9,5438.76558
912.0,628.9,5455.44891
904.02,628.9,5472.13224
898.0,628.9,5488.81557
904.02,629.0,5505.4989
912.0,629.0,5522.18223
912.0,629.0,5538.86556
906.0,629.0,5555.54889
912.0,629.0,5572.23222
908.0,629.0,5588.91555
908.0,629.0,5605.59888
908.0,629.0,5622.28221
910.0,629.0,5638.96554
902.02,629.0,5655.64887
902.02,629.0,5672.3322
912.0,629.0,5689.01553
912.0,629.0,5705.69886
906.0,629.0,5722.38219
902.02,629.0,5739.06552
908.0,629.0,5755.74885
910.0,629.0,5772.43218
912.0,629.0,5789.11551
916.0,629.0,5805.79884
904.02,629.0,5822.48217
916.01,629.0,5839.1655
908.0,629.0,5855.84883
910.01,629.0,5872.53216
912.0,629.0,5889.21549
912.0,629.0,5905.89882
912.0,629.0,5922.58215
908.0,629.0,5939.26548
906.0,629.0,5955.94881
902.0,629.0,5972.63214
908.0,629.0,5989.31547
910.01,629.0,6005.9988
904.01,629.0,6022.68213
910.0,629.0,6039.36546
918.01,629.0,6056.04879
918.01,629.0,6072.73212
912.0,629.0,6089.41545
910.01,629.1,6106.09878
918.0,629.1,6122.78211
910.02,629.1,6139.46544
922.0,629.1,6156.14877
918.0,629.1,6172.8321
918.0,629.1,6189.51543
918.0,629.1,6206.19876
912.0,629.1,6222.88209
910.0,629.1,6239.56542
910.05,629.1,6256.24875
910.01,629.1,6272.93208
910.01,629.1,6289.61541
906.0,629.2,6306.29874
910.02,629.2,6322.98207
912.0,629.2,6339.6654
906.0,629.2,6356.34873
912.02,629.2,6373.03206
906.0,629.2,6389.71539
914.04,629.2,6406.39872
912.02,629.2,6423.08205
902.02,629.2,6439.76538
906.01,629.2,6456.44871
904.0,629.2,6473.13204
900.0,629.2,6489.81537
916.0,629.2,6506.4987
910.02,629.2,6523.18203
910.0,629.2,6539.86536
906.0,629.2,6556.54869
912.02,629.2,6573.23202
904.0,629.2,6589.91535
910.0,629.2,6606.59868
912.01,629.2,6623.28201
910.0,629.2,6639.96534
910.0,629.2,6656.64867
910.0,629.2,6673.332
912.0,629.2,6690.01533
910.0,629.3,6706.69866
908.01,629.3,6723.38199
912.01,629.3,6740.06532
902.04,629.3,6756.74865
904.04,629.3,6773.43198
912.0,629.3,6790.11531
906.02,629.3,6806.79864
906.02,629.3,6823.48197
910.0,629.3,6840.1653
908.0,629.3,6856.84863
912.0,629.3,6873.53196
916.0,629.3,6890.21529
904.01,629.2,6906.89862
910.02,629.2,6923.58195
906.01,629.2,6940.26528
910.0,629.2,6956.94861
910.0,629.2,6973.63194
904.04,629.2,6990.31527
908.02,629.2,7006.9986
908.0,629.2,7023.68193
910.02,629.2,7040.36526
910.01,629.2,7057.04859
910.0,629.2,7073.73192
908.02,629.2,7090.41525
910.02,629.3,7107.09858
910.02,629.3,7123.78191
910.0,629.3,7140.46524
910.0,629.3,7157.14857
912.0,629.3,7173.8319
910.01,629.3,7190.51523
910.04,629.3,7207.19856
908.01,629.3,7223.88189
912.01,629.3,7240.56522
908.01,629.3,7257.24855
904.01,629.3,7273.93188
910.01,629.3,7290.61521
910.01,629.4,7307.29854
908.01,629.4,7323.98187
908.01,629.4,7340.6652
908.01,629.4,7357.34853
908.02,629.4,7374.03186
908.01,629.4,7390.71519
906.04,629.4,7407.39852
906.04,629.4,7424.08185
904.02,629.4,7440.76518
908.01,629.4,7457.44851
908.01,629.4,7474.13184
902.0,629.4,7490.81517
898.04,629.4,7507.4985
908.0,629.4,7524.18183
906.04,629.4,7540.86516
908.01,629.4,7557.54849
908.01,629.4,7574.23182
898.04,629.4,7590.91515
902.06,629.4,7607.59848
914.01,629.4,7624.28181
906.01,629.4,7640.96514
904.02,629.4,7657.64847
898.04,629.4,7674.3318
906.04,629.4,7691.01513
906.06,629.4,7707.69846
906.02,629.4,7724.38179
906.02,629.4,7741.06512
904.02,629.4,7757.74845
900.06,629.4,7774.43178
904.04,629.4,7791.11511
908.01,629.4,7807.79844
908.06,629.4,7824.48177
908.06,629.4,7841.1651
906.06,629.4,7857.84843
906.06,629.4,7874.53176
904.02,629.4,7891.21509
906.04,629.5,7907.89842
906.06,629.5,7924.58175
906.06,629.5,7941.26508
904.06,629.5,7957.94841
900.04,629.5,7974.63174
904.02,629.5,7991.31507
904.02,629.5,8007.9984
904.04,629.5,8024.68173
904.04,629.5,8041.36506
896.04,629.5,8058.04839
896.04,629.5,8074.73172
904.04,629.5,8091.41505
904.02,629.5,8108.09838
906.08,629.5,8124.78171
892.0,629.5,8141.46504
904.08,629.5,8158.14837
904.08,629.5,8174.8317
918.03,629.5,8191.51503
906.04,629.5,8208.19836
908.06,629.5,8224.88169
916.03,629.5,8241.56502
904.04,629.5,8258.24835
906.04,629.5,8274.93168
906.02,629.5,8291.61501
906.04,629.5,8308.29834
902.08,629.5,8324.98167
916.08,629.5,8341.665
908.06,629.5,8358.34833
906.04,629.5,8375.03166
906.04,629.5,8391.71499
904.02,629.5,8408.39832
902.06,629.5,8425.08165
902.11,629.5,8441.76498
904.06,629.5,8458.44831
906.04,629.5,8475.13164
904.02,629.5,8491.81497
904.06,629.6,8508.4983
908.08,629.6,8525.18163
906.04,629.6,8541.86496
906.01,629.6,8558.54829
904.02,629.6,8575.23162
908.06,629.6,8591.91495
906.04,629.6,8608.59828
900.08,629.6,8625.28161
904.08,629.6,8641.96494
902.04,629.6,8658.64827
902.04,629.6,8675.3316
900.06,629.6,8692.01493
904.08,629.6,8708.69826
900.08,629.6,8725.38159
902.04,629.6,8742.06492
900.08,629.6,8758.74825
912.05,629.6,8775.43158
908.06,629.6,8792.11491
900.06,629.6,8808.79824
902.06,629.6,8825.48157
908.06,629.6,8842.1649
902.08,629.6,8858.84823
908.06,629.6,8875.53156
906.08,629.6,8892.21489
908.06,629.6,8908.89822
906.04,629.6,8925.58155
906.06,629.6,8942.26488
910.05,629.6,8958.94821
902.06,629.6,8975.63154
912.08,629.6,8992.31487
912.08,629.6,9008.9982
904.11,629.6,9025.68153
910.08,629.6,9042.36486
904.11,629.6,9059.04819
902.08,629.6,9075.73152
906.08,629.6,9092.41485
906.04,629.8,9109.09818
910.05,629.8,9125.78151
910.05,629.8,9142.46484
908.06,629.8,9159.14817
912.05,629.8,9175.8315
908.11,629.8,9192.51483
908.11,629.8,9209.19816
910.11,629.8,9225.88149
910.14,629.8,9242.56482
916.08,629.8,9259.24815
908.08,629.8,9275.93148
918.11,629.8,9292.61481
908.11,629.8,9309.29814
920.03,629.8,9325.98147
920.05,629.8,9342.6648
904.11,629.8,9359.34813
898.11,629.8,9376.03146
904.08,629.8,9392.71479
900.06,629.8,9409.39812
900.08,629.8,9426.08145
908.04,629.8,9442.76478
920.05,629.8,9459.44811
908.04,629.8,9476.13144
904.18,629.8,9492.81477
916.11,629.8,9509.4981
912.11,629.8,9526.18143
910.05,629.8,9542.86476
902.11,629.8,9559.54809
896.11,629.8,9576.23142
916.08,629.8,9592.91475
920.11,629.8,9609.59808
906.11,629.8,9626.28141
914.11,629.8,9642.96474
898.11,629.8,9659.64807
900.11,629.8,9676.3314
910.08,629.8,9693.01473
900.11,629.8,9709.69806
912.08,629.8,9726.38139
908.14,629.8,9743.06472
916.08,629.8,9759.74805
914.18,629.8,9776.43138
918.11,629.8,9793.11471
910.05,629.8,9809.79804
904.11,629.8,9826.48137
912.05,629.8,9843.1647
900.11,629.8,9859.84803
902.11,629.8,9876.53136
898.11,629.8,9893.21469
908.08,629.9,9909.89802
914.18,629.9,9926.58135
918.11,629.9,9943.26468
906.08,629.9,9959.94801
906.08,629.9,9976.63134
906.11,629.9,9993.31467
906.11,629.9,10009.998
904.08,629.9,10026.68133
904.08,629.9,10043.36466
912.14,629.9,10060.04799
906.14,629.9,10076.73132
908.11,629.9,10093.41465
902.14,629.9,10110.09798
904.11,629.9,10126.78131
906.14,629.9,10143.46464
906.14,629.9,10160.14797
904.08,629.9,10176.8313
912.14,629.9,10193.51463
908.11,629.9,10210.19796
910.05,629.9,10226.88129
910.22,629.9,10243.56462
904.11,629.9,10260.24795
906.11,629.9,10276.93128
910.11,629.9,10293.61461
910.18,629.9,10310.29794
906.14,629.9,10326.98127
910.11,629.9,10343.6646
910.11,629.9,10360.34793
904.14,629.9,10377.03126
910.08,629.9,10393.71459
906.18,629.9,10410.39792
908.11,629.9,10427.08125
912.08,629.9,10443.76458
892.18,629.9,10460.44791
910.18,629.9,10477.13124
908.11,629.9,10493.81457
898.18,630.0,10510.4979
910.08,630.0,10527.18123
898.18,630.0,10543.86456
910.11,630.0,10560.54789
906.11,630.0,10577.23122
906.08,630.0,10593.91455
906.08,630.0,10610.59788
898.18,630.0,10627.28121
906.08,630.0,10643.96454
908.08,630.0,10660.64787
908.08,630.0,10677.3312
906.11,630.0,10694.01453
906.14,630.0,10710.69786
906.08,630.0,10727.38119
904.08,630.0,10744.06452
908.11,630.0,10760.74785
908.11,630.0,10777.43118
906.08,630.0,10794.11451
910.08,630.0,10810.79784
906.08,630.0,10827.48117
908.18,630.0,10844.1645
904.14,630.0,10860.84783
902.18,630.0,10877.53116
900.18,630.0,10894.21449
904.08,630.0,10910.89782
922.14,630.0,10927.58115
922.14,630.0,10944.26448
908.11,630.0,10960.94781
902.22,630.0,10977.63114
894.22,630.0,10994.31447
908.11,630.0,11010.9978
904.27,630.0,11027.68113
912.14,630.0,11044.36446
906.14,630.0,11061.04779
908.08,630.0,11077.73112
906.14,630.0,11094.41445
904.14,630.1,11111.09778
900.11,630.1,11127.78111
900.11,630.1,11144.46444
910.14,630.1,11161.14777
910.11,630.1,11177.8311
912.22,630.1,11194.51443
910.11,630.1,11211.19776
906.14,630.1,11227.88109
908.18,630.1,11244.56442
906.22,630.1,11261.24775
904.22,630.1,11277.93108
906.14,630.1,11294.61441
906.14,630.1,11311.29774
908.14,630.1,11327.98107
908.14,630.1,11344.6644
904.14,630.1,11361.34773
906.11,630.1,11378.03106
904.14,630.1,11394.71439
906.11,630.1,11411.39772
902.14,630.1,11428.08105
904.22,630.1,11444.76438
916.22,630.1,11461.44771
902.32,630.1,11478.13104
902.22,630.1,11494.81437
908.14,630.1,11511.4977
902.18,630.1,11528.18103
900.22,630.1,11544.86436
906.14,630.1,11561.54769
904.14,630.1,11578.23102
902.14,630.1,11594.91435
902.14,630.1,11611.59768
906.18,630.1,11628.28101
908.14,630.1,11644.96434
906.18,630.1,11661.64767
906.18,630.1,11678.331
902.18,630.1,11695.01433
904.32,630.2,11711.69766
904.18,630.2,11728.38099
914.11,630.2,11745.06432
910.22,630.2,11761.74765
908.14,630.2,11778.43098
908.14,630.2,11795.11431
896.11,630.2,11811.79764
904.18,630.2,11828.48097
900.14,630.2,11845.1643
904.27,630.2,11861.84763
904.27,630.2,11878.53096
912.18,630.2,11895.21429
906.22,630.3,11911.89762
908.18,630.3,11928.58095
906.22,630.3,11945.26428
904.18,630.3,11961.94761
904.18,630.3,11978.63094
906.27,630.3,11995.31427
904.18,630.3,12011.9976
908.18,630.3,12028.68093
902.27,630.3,12045.36426
906.27,630.3,12062.04759
906.27,630.3,12078.73092
902.27,630.3,12095.41425
912.18,630.3,12112.09758
906.18,630.3,12128.78091
906.18,630.3,12145.46424
902.27,630.3,12162.14757
900.32,630.3,12178.8309
902.27,630.3,12195.51423
908.18,630.3,12212.19756
904.18,630.3,12228.88089
906.18,630.3,12245.56422
904.18,630.3,12262.24755
908.18,630.3,12278.93088
902.18,630.3,12295.61421
902.18,630.3,12312.29754
914.18,630.3,12328.98087
914.18,630.3,12345.6642
906.18,630.3,12362.34753
898.32,630.3,12379.03086
908.22,630.3,12395.71419
904.22,630.3,12412.39752
896.11,630.3,12429.08085
906.37,630.3,12445.76418
908.14,630.3,12462.44751
898.27,630.3,12479.13084
906.18,630.3,12495.81417
910.27,630.3,12512.4975
906.22,630.3,12529.18083
894.14,630.3,12545.86416
906.22,630.3,12562.54749
898.08,630.3,12579.23082
902.32,630.3,12595.91415
902.32,630.3,12612.59748
894.14,630.3,12629.28081
902.22,630.3,12645.96414
896.27,630.3,12662.64747
902.32,630.3,12679.3308
902.32,630.3,12696.01413
908.32,630.4,12712.69746
900.38,630.4,12729.38079
902.27,630.4,12746.06412
896.11,630.4,12762.74745
904.32,630.4,12779.43078
904.32,630.4,12796.11411
902.32,630.4,12812.79744
904.27,630.4,12829.48077
902.32,630.4,12846.1641
898.32,630.4,12862.84743
902.27,630.4,12879.53076
900.27,630.4,12896.21409
900.27,630.3,12912.89742
902.27,630.3,12929.58075
902.27,630.3,12946.26408
910.18,630.3,12962.94741
902.27,630.3,12979.63074
906.37,630.3,12996.31407
902.43,630.3,13012.9974
908.22,630.3,13029.68073
904.22,630.3,13046.36406
910.32,630.3,13063.04739
898.18,630.3,13079.73072
906.27,630.3,13096.41405
906.22,630.4,13113.09738
904.22,630.4,13129.78071
904.32,630.4,13146.46404
906.22,630.4,13163.14737
906.14,630.4,13179.8307
908.32,630.4,13196.51403
898.14,630.4,13213.19736
900.32,630.4,13229.88069
896.18,630.4,13246.56402
900.27,630.4,13263.24735
904.22,630.4,13279.93068
900.32,630.4,13296.61401
906.18,630.4,13313.29734
902.18,630.4,13329.98067
896.14,630.4,13346.664
896.32,630.4,13363.34733
898.18,630.4,13380.03066
904.22,630.4,13396.71399
904.22,630.4,13413.39732
902.27,630.4,13430.08065
902.27,630.4,13446.76398
900.27,630.4,13463.44731
900.27,630.4,13480.13064
902.27,630.4,13496.81397
904.32,630.5,13513.4973
904.32,630.5,13530.18063
904.32,630.5,13546.86396
898.18,630.5,13563.54729
904.27,630.5,13580.23062
906.27,630.5,13596.91395
900.27,630.5,13613.59728
896.18,630.5,13630.28061
900.32,630.5,13646.96394
902.27,630.5,13663.64727
896.18,630.5,13680.3306
902.27,630.5,13697.01393
896.22,630.5,13713.69726
902.27,630.5,13730.38059
900.27,630.5,13747.06392
900.27,630.5,13763.74725
906.43,630.5,13780.43058
900.32,630.5,13797.11391
900.32,630.5,13813.79724
902.32,630.5,13830.48057
906.37,630.5,13847.1639
902.22,630.5,13863.84723
900.32,630.5,13880.53056
894.32,630.5,13897.21389
910.32,630.5,13913.89722
898.38,630.5,13930.58055
900.27,630.5,13947.26388
900.27,630.5,13963.94721
910.32,630.5,13980.63054
912.27,630.5,13997.31387
904.32,630.5,14013.9972
910.27,630.5,14030.68053
896.38,630.5,14047.36386
898.38,630.5,14064.04719
904.43,630.5,14080.73052
896.18,630.5,14097.41385
898.22,630.6,14114.09718
902.32,630.6,14130.78051
902.43,630.6,14147.46384
902.27,630.6,14164.14717
898.22,630.6,14180.8305
900.27,630.6,14197.51383
898.22,630.6,14214.19716
900.27,630.6,14230.88049
902.27,630.6,14247.56382
894.04,630.6,14264.24715
900.27,630.6,14280.93048
902.32,630.6,14297.61381
898.27,630.7,14314.29714
896.44,630.7,14330.98047
900.27,630.7,14347.6638
900.32,630.7,14364.34713
908.37,630.7,14381.03046
906.27,630.7,14397.71379
898.27,630.7,14414.39712
890.18,630.7,14431.08045
896.18,630.7,14447.76378
910.37,630.7,14464.44711
910.37,630.7,14481.13044
894.18,630.7,14497.81377
916.31,630.7,14514.4971
916.26,630.7,14531.18043
916.26,630.7,14547.86376
900.32,630.7,14564.54709
906.22,630.7,14581.23042
908.32,630.7,14597.91375
908.32,630.7,14614.59708
908.18,630.7,14631.28041
906.14,630.7,14647.96374
912.27,630.7,14664.64707
912.32,630.7,14681.3304
894.38,630.7,14698.01373
916.22,630.7,14714.69706
908.32,630.7,14731.38039
912.32,630.7,14748.06372
910.27,630.7,14764.74705
910.27,630.7,14781.43038
908.32,630.7,14798.11371
916.26,630.7,14814.79704
908.22,630.7,14831.48037
910.22,630.7,14848.1637
906.27,630.7,14864.84703
904.27,630.7,14881.53036
912.27,630.7,14898.21369
912.27,630.7,14914.89702
910.37,630.7,14931.58035
908.27,630.7,14948.26368
906.27,630.7,14964.94701
906.27,630.7,14981.63034
910.32,630.7,14998.31367
916.26,630.7,15014.997
892.14,630.7,15031.68033
910.18,630.7,15048.36366
910.22,630.7,15065.04699
910.22,630.7,15081.73032
896.18,630.7,15098.41365
906.32,630.7,15115.09698
914.37,630.7,15131.78031
908.37,630.7,15148.46364
912.27,630.7,15165.14697
908.22,630.7,15181.8303
908.22,630.7,15198.51363
900.27,630.7,15215.19696
914.22,630.7,15231.88029
902.27,630.7,15248.56362
906.37,630.7,15265.24695
898.38,630.7,15281.93028
892.38,630.7,15298.61361
906.22,630.8,15315.29694
908.43,630.8,15331.98027
912.32,630.8,15348.6636
908.22,630.8,15365.34693
914.22,630.8,15382.03026
910.27,630.8,15398.71359
906.27,630.8,15415.39692
904.27,630.8,15432.08025
908.43,630.8,15448.76358
910.22,630.8,15465.44691
908.22,630.8,15482.13024
908.22,630.8,15498.81357
914.22,630.9,15515.4969
922.26,630.9,15532.18023
902.32,630.9,15548.86356
918.26,630.9,15565.54689
916.31,630.9,15582.23022
910.22,630.9,15598.91355
914.32,630.9,15615.59688
910.22,630.9,15632.28021
910.22,630.9,15648.96354
904.27,630.9,15665.64687
916.31,630.9,15682.3302
902.27,630.9,15699.01353
898.27,630.9,15715.69686
906.22,630.9,15732.38019
910.22,630.9,15749.06352
902.43,630.9,15765.74685
900.5,630.9,15782.43018
908.27,630.9,15799.11351
910.27,630.9,15815.79684
912.32,630.9,15832.48017
902.22,630.9,15849.1635
902.27,630.9,15865.84683
892.38,630.9,15882.53016
904.43,630.9,15899.21349
902.32,630.9,15915.89682
902.43,630.9,15932.58015
896.22,630.9,15949.26348
906.32,630.9,15965.94681
896.44,630.9,15982.63014
896.5,630.9,15999.31347
908.43,630.9,16015.9968
906.37,630.9,16032.68013
908.43,630.9,16049.36346
908.37,630.9,16066.04679
894.22,630.9,16082.73012
900.5,630.9,16099.41345
906.37,630.9,16116.09678
900.5,630.9,16132.78011
900.5,630.9,16149.46344
