DISTANCE_MA5,TEMPERATURE_MA5,TIME_MA5,RETRACAO_MA5,DISTANCE_MA1,TEMPERATURE_MA1,TIME_MA1,RETRACAO_MA1,DISTANCE_MA3,TEMPERATURE_MA3,TIME_MA3,RETRACAO_MA3
988.82491,585.95,-241492.87008,0.99758,988.0085416666662,586.4,-239130.51055500004,1.0000522916666668,988.73257,586.3,-239631.01045,0.99786
988.80625,586.05,-240928.97353,0.99764,988.6202777777776,586.5,-238296.344055,0.9981922222222224,988.32544,586.4,-239052.65501,0.99909
988.88058,586.15,-240398.44364,0.99741,988.5983333333332,586.6,-238129.510755,0.9982670833333334,988.40905,586.5,-238518.78845,0.99884
988.74719,586.25,-239837.88375,0.99782,988.3049999999997,586.7,-237328.71091499997,0.9991560416666668,988.50787,586.6,-237918.18857,0.99854
988.57358,586.35,-239267.31386,0.99834,987.8872916666664,586.8,-236527.911075,1.000421875,988.26354,586.7,-237328.71091,0.99928
988.49025,586.45,-238696.74398,0.99859,988.3475,586.9,-236027.411175,0.9990174999999998,988.17993,586.8,-236628.01105,0.99953
988.42722,586.55,-238126.17409,0.99878,988.3860416666668,587.0,-235526.911275,0.9989102083333335,988.20694,586.9,-236027.41117,0.99945
988.50741,586.65,-237555.6042,0.99854,988.731944444444,587.1,-234826.211415,0.9978780555555556,988.4885,587.0,-235460.17795,0.9986
988.37779,586.75,-236955.00432,0.99894,988.5455000000003,587.2,-234025.411575,0.9984285000000004,988.5545,587.1,-234792.84475,0.99841
988.44374,586.85,-236291.00779,0.99874,989.0069444444442,587.3,-233091.14509500004,0.9970461111111112,988.76146,587.2,-233980.92269,0.99778
988.44409,586.95,-235670.38791,0.99874,988.0120833333333,587.4,-232924.311795,1.0000579166666663,988.52151,587.3,-233346.95615,0.99851
988.39992,587.05,-235053.1047,0.99887,988.1785416666664,587.5,-232123.511955,0.9995543750000004,988.39919,587.4,-232712.98961,0.99889
988.45846,587.15,-234392.44484,0.9987,989.1837499999997,587.6,-231522.912075,0.9965170833333334,988.45812,587.5,-232190.24527,0.99871
988.40429,587.25,-233761.81496,0.99886,987.7633333333333,587.7,-231022.41217500003,1.0008091666666667,988.37521,587.6,-231556.27873,0.99896
988.46663,587.35,-233166.22008,0.99867,988.510625,587.8,-230571.962265,0.9985281250000004,988.4859,587.7,-231039.0955,0.99862
988.53725,587.45,-232535.59021,0.99846,989.0537499999997,587.9,-229721.11243500005,0.99688625,988.44257,587.8,-230438.49562,0.99874
988.53323,587.55,-231904.96033,0.99847,988.3458333333334,588.0,-229220.612535,0.999035,988.63674,587.9,-229837.89574,0.99815
988.45743,587.65,-231294.35045,0.9987,987.9739583333335,588.1,-228720.11263499997,1.0001639583333333,988.45785,588.0,-229220.61253,0.9987
988.47635,587.75,-230693.75057,0.99865,988.7347222222216,588.2,-228019.412775,0.9978572222222224,988.3515,588.1,-228653.37931,0.99902
988.38914,587.85,-230111.50236,0.99891,988.1347916666667,588.3,-227268.662925,0.9996847916666666,988.28116,588.2,-228002.72944,0.99924
988.46682,587.95,-229487.54582,0.99867,988.7888888888886,588.4,-226684.746375,0.9977052777777776,988.5528,588.3,-227324.27402,0.99842
988.43324,588.05,-228876.93594,0.99878,987.8427777777774,588.5,-226017.413175,1.000564444444444,988.25549,588.4,-226656.94082,0.99932
988.31034,588.15,-228266.32606,0.99914,987.954722222222,588.6,-225416.81329500003,1.0002152777777775,988.19546,588.5,-226039.65761,0.99949
988.36303,588.25,-227645.70618,0.99898,988.2902777777775,588.7,-224816.213415,0.9991944444444444,988.02926,588.6,-225416.81329,0.99999
988.31347,588.35,-227010.07131,0.99913,988.0149999999996,588.8,-224215.61353500004,1.0000330555555557,988.08667,588.7,-224816.21341,0.99981
